ts,src,dst,dport,proto,app,sni,host,uri,ja3,family,verdict
568.2,192.0.2.23,198.51.100.13,443,tcp,http,portal.example,portal.example,/search?q=meeting+notes,browser-chro,benign,clean
602.9,192.0.2.30,198.51.100.13,443,tcp,http,checkin.example,checkin.example,/gate?id=871990224,ransom-famil,ransomware,malicious
613.9,192.0.2.23,198.51.100.11,443,tcp,http,gatekeeper.example,gatekeeper.example,/gate?id=259089799,ransom-famil,ransomware,malicious
644.7,192.0.2.29,198.51.100.13,443,tcp,http,wiki.example,wiki.example,/assets/app.css,browser-chro,benign,clean
655.5,192.0.2.13,198.51.100.11,443,tcp,http,portal.example,portal.example,/api/v1/me,browser-chro,benign,clean
686.4,192.0.2.14,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
722.9,192.0.2.30,198.51.100.12,443,tcp,http,checkin.example,checkin.example,/gate?id=613249257,ransom-famil,ransomware,malicious
725.5,192.0.2.16,198.51.100.11,443,tcp,http,mail.example,mail.example,/index.html,browser-chro,benign,clean
728.9,192.0.2.14,198.51.100.11,443,tcp,http,intranet.example,intranet.example,/api/v1/me,browser-chro,benign,clean
734.5,192.0.2.23,198.51.100.11,443,tcp,http,gatekeeper.example,gatekeeper.example,/gate?id=617576300,ransom-famil,ransomware,malicious
777.1,192.0.2.17,198.51.100.12,443,tcp,http,docs.example,docs.example,/,browser-chro,benign,clean
790.2,192.0.2.13,198.51.100.10,443,tcp,http,intranet.example,intranet.example,/assets/app.css,browser-chro,benign,clean
816.7,192.0.2.23,198.51.100.13,443,tcp,http,news.invalid,news.invalid,/,browser-chro,benign,clean
835.0,192.0.2.30,198.51.100.13,443,tcp,http,mail.example,mail.example,/assets/app.css,browser-chro,benign,clean
842.4,192.0.2.30,198.51.100.11,443,tcp,http,checkin.example,checkin.example,/gate?id=588717895,ransom-famil,ransomware,malicious
852.5,192.0.2.23,198.51.100.10,443,tcp,http,checkin.example,checkin.example,/gate?id=274452058,ransom-famil,ransomware,malicious
870.2,192.0.2.29,198.51.100.11,443,tcp,http,news.invalid,news.invalid,/assets/app.css,browser-chro,benign,clean
886.4,192.0.2.18,198.51.100.13,443,tcp,http,portal.example,portal.example,/index.html,browser-chro,benign,clean
925.3,192.0.2.14,198.51.100.11,443,tcp,http,search.example,search.example,/,browser-chro,benign,clean
934.5,192.0.2.16,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
954.2,192.0.2.23,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
959.9,192.0.2.17,198.51.100.10,443,tcp,http,news.invalid,news.invalid,/api/v1/me,browser-chro,benign,clean
962.4,192.0.2.30,198.51.100.11,443,tcp,http,checkin.example,checkin.example,/gate?id=746741572,ransom-famil,ransomware,malicious
972.5,192.0.2.23,198.51.100.11,443,tcp,http,gatekeeper.example,gatekeeper.example,/gate?id=795235666,ransom-famil,ransomware,malicious
985.9,192.0.2.16,198.51.100.10,443,tcp,http,news.invalid,news.invalid,/,browser-chro,benign,clean
996.0,192.0.2.13,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
1016.4,192.0.2.29,198.51.100.11,443,tcp,http,portal.example,portal.example,/index.html,browser-chro,benign,clean
1081.5,192.0.2.30,198.51.100.13,443,tcp,http,gatekeeper.example,gatekeeper.example,/gate?id=802472329,ransom-famil,ransomware,malicious
1093.7,192.0.2.23,198.51.100.13,443,tcp,http,checkin.example,checkin.example,/gate?id=532998652,ransom-famil,ransomware,malicious
1122.8,192.0.2.23,198.51.100.12,443,tcp,http,search.example,search.example,/,browser-chro,benign,clean
1140.7,192.0.2.13,198.51.100.10,443,tcp,http,docs.example,docs.example,/search?q=meeting+notes,browser-chro,benign,clean
1147.4,192.0.2.16,198.51.100.12,443,tcp,http,docs.example,docs.example,/,browser-chro,benign,clean
1164.5,192.0.2.14,198.51.100.10,443,tcp,http,search.example,search.example,/search?q=meeting+notes,browser-chro,benign,clean
1183.4,192.0.2.17,198.51.100.12,443,tcp,http,wiki.example,wiki.example,/assets/app.css,browser-chro,benign,clean
1201.2,192.0.2.30,198.51.100.10,443,tcp,http,checkin.example,checkin.example,/gate?id=164439369,ransom-famil,ransomware,malicious
1213.1,192.0.2.23,198.51.100.10,443,tcp,http,gatekeeper.example,gatekeeper.example,/gate?id=920937709,ransom-famil,ransomware,malicious
1221.6,192.0.2.30,198.51.100.11,443,tcp,http,intranet.example,intranet.example,/api/v1/me,browser-chro,benign,clean
1240.9,192.0.2.30,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
1244.6,192.0.2.18,198.51.100.11,443,tcp,http,intranet.example,intranet.example,/assets/app.css,browser-chro,benign,clean
1259.0,192.0.2.17,198.51.100.12,443,tcp,http,wiki.example,wiki.example,/,browser-chro,benign,clean
1259.5,192.0.2.30,198.51.100.11,443,tcp,http,portal.example,portal.example,/assets/app.css,browser-chro,benign,clean
1266.3,192.0.2.14,198.51.100.11,443,tcp,http,search.example,search.example,/,browser-chro,benign,clean
1282.3,192.0.2.23,198.51.100.10,443,tcp,http,mail.example,mail.example,/api/v1/me,browser-chro,benign,clean
1322.5,192.0.2.30,198.51.100.10,443,tcp,http,gatekeeper.example,gatekeeper.example,/gate?id=642113697,ransom-famil,ransomware,malicious
1326.0,192.0.2.23,198.51.100.10,443,tcp,http,news.invalid,news.invalid,/,browser-chro,benign,clean
1332.8,192.0.2.23,198.51.100.11,443,tcp,http,checkin.example,checkin.example,/gate?id=169657403,ransom-famil,ransomware,malicious
1350.2,192.0.2.29,198.51.100.13,443,tcp,http,intranet.example,intranet.example,/index.html,browser-chro,benign,clean
1427.5,192.0.2.17,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
1442.6,192.0.2.30,198.51.100.12,443,tcp,http,gatekeeper.example,gatekeeper.example,/gate?id=617325297,ransom-famil,ransomware,malicious
1455.0,192.0.2.23,198.51.100.11,443,tcp,http,gatekeeper.example,gatekeeper.example,/gate?id=228499132,ransom-famil,ransomware,malicious
1461.2,192.0.2.18,198.51.100.11,443,tcp,http,news.invalid,news.invalid,/index.html,browser-chro,benign,clean
1463.6,192.0.2.14,198.51.100.12,443,tcp,http,portal.example,portal.example,/search?q=meeting+notes,browser-chro,benign,clean
1463.6,192.0.2.16,198.51.100.13,443,tcp,http,wiki.example,wiki.example,/,browser-chro,benign,clean
1488.2,192.0.2.29,198.51.100.13,443,tcp,http,mail.example,mail.example,/assets/app.css,browser-chro,benign,clean
1522.5,192.0.2.29,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
1563.3,192.0.2.30,198.51.100.10,443,tcp,http,checkin.example,checkin.example,/gate?id=704715028,ransom-famil,ransomware,malicious
1574.8,192.0.2.23,198.51.100.10,443,tcp,http,gatekeeper.example,gatekeeper.example,/gate?id=969851687,ransom-famil,ransomware,malicious
1576.1,192.0.2.13,198.51.100.10,443,tcp,http,docs.example,docs.example,/search?q=meeting+notes,browser-chro,benign,clean
1576.2,192.0.2.30,198.51.100.11,443,tcp,http,intranet.example,intranet.example,/api/v1/me,browser-chro,benign,clean
1579.5,192.0.2.18,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
1604.2,192.0.2.17,198.51.100.12,443,tcp,http,portal.example,portal.example,/search?q=meeting+notes,browser-chro,benign,clean
1626.4,192.0.2.18,198.51.100.11,443,tcp,http,intranet.example,intranet.example,/index.html,browser-chro,benign,clean
1647.6,192.0.2.23,198.51.100.13,443,tcp,http,intranet.example,intranet.example,/search?q=meeting+notes,browser-chro,benign,clean
1652.0,192.0.2.16,198.51.100.12,443,tcp,http,mail.example,mail.example,/assets/app.css,browser-chro,benign,clean
1677.1,192.0.2.30,198.51.100.10,443,tcp,http,docs.example,docs.example,/index.html,browser-chro,benign,clean
1682.4,192.0.2.30,198.51.100.13,443,tcp,http,gatekeeper.example,gatekeeper.example,/gate?id=849503111,ransom-famil,ransomware,malicious
1694.8,192.0.2.23,198.51.100.13,443,tcp,http,checkin.example,checkin.example,/gate?id=674898508,ransom-famil,ransomware,malicious
1702.6,192.0.2.14,198.51.100.10,443,tcp,http,portal.example,portal.example,/search?q=meeting+notes,browser-chro,benign,clean
1710.4,192.0.2.14,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
1719.9,192.0.2.13,198.51.100.11,443,tcp,http,mail.example,mail.example,/api/v1/me,browser-chro,benign,clean
1746.4,192.0.2.29,198.51.100.12,443,tcp,http,intranet.example,intranet.example,/,browser-chro,benign,clean
1802.3,192.0.2.30,198.51.100.13,443,tcp,http,checkin.example,checkin.example,/gate?id=630233699,ransom-famil,ransomware,malicious
1814.4,192.0.2.23,198.51.100.13,443,tcp,http,gatekeeper.example,gatekeeper.example,/gate?id=610694574,ransom-famil,ransomware,malicious
1817.2,192.0.2.18,198.51.100.13,443,tcp,http,docs.example,docs.example,/api/v1/me,browser-chro,benign,clean
1861.8,192.0.2.13,198.51.100.10,443,tcp,http,docs.example,docs.example,/api/v1/me,browser-chro,benign,clean
1912.4,192.0.2.17,198.51.100.11,443,tcp,http,search.example,search.example,/index.html,browser-chro,benign,clean
1913.1,192.0.2.29,198.51.100.12,443,tcp,http,mail.example,mail.example,/assets/app.css,browser-chro,benign,clean
1923.3,192.0.2.30,198.51.100.12,443,tcp,http,checkin.example,checkin.example,/gate?id=307144744,ransom-famil,ransomware,malicious
1929.6,192.0.2.23,198.51.100.11,443,tcp,http,search.example,search.example,/index.html,browser-chro,benign,clean
1934.4,192.0.2.23,198.51.100.13,443,tcp,http,checkin.example,checkin.example,/gate?id=409804063,ransom-famil,ransomware,malicious
1950.1,192.0.2.16,198.51.100.13,443,tcp,http,mail.example,mail.example,/,browser-chro,benign,clean
1958.5,192.0.2.16,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
1978.2,192.0.2.23,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
2020.0,192.0.2.13,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
2045.1,192.0.2.30,198.51.100.10,443,tcp,http,checkin.example,checkin.example,/gate?id=596915924,ransom-famil,ransomware,malicious
2056.0,192.0.2.23,198.51.100.10,443,tcp,http,checkin.example,checkin.example,/gate?id=764298671,ransom-famil,ransomware,malicious
2070.9,192.0.2.14,198.51.100.10,443,tcp,http,portal.example,portal.example,/api/v1/me,browser-chro,benign,clean
2087.2,192.0.2.23,198.51.100.10,443,tcp,http,news.invalid,news.invalid,/,browser-chro,benign,clean
2110.3,192.0.2.30,198.51.100.13,443,tcp,http,intranet.example,intranet.example,/search?q=meeting+notes,browser-chro,benign,clean
2138.6,192.0.2.18,198.51.100.12,443,tcp,http,search.example,search.example,/assets/app.css,browser-chro,benign,clean
2156.5,192.0.2.29,198.51.100.10,443,tcp,http,wiki.example,wiki.example,/search?q=meeting+notes,browser-chro,benign,clean
2165.7,192.0.2.30,198.51.100.10,443,tcp,http,checkin.example,checkin.example,/gate?id=118480975,ransom-famil,ransomware,malicious
2174.6,192.0.2.23,198.51.100.10,443,tcp,http,checkin.example,checkin.example,/gate?id=883942136,ransom-famil,ransomware,malicious
2178.1,192.0.2.16,198.51.100.12,443,tcp,http,news.invalid,news.invalid,/search?q=meeting+notes,browser-chro,benign,clean
2190.9,192.0.2.13,198.51.100.10,443,tcp,http,news.invalid,news.invalid,/index.html,browser-chro,benign,clean
2209.4,192.0.2.17,198.51.100.10,443,tcp,http,mail.example,mail.example,/api/v1/me,browser-chro,benign,clean
2264.9,192.0.2.30,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
2286.2,192.0.2.30,198.51.100.12,443,tcp,http,checkin.example,checkin.example,/gate?id=984189325,ransom-famil,ransomware,malicious
2294.6,192.0.2.23,198.51.100.13,443,tcp,http,checkin.example,checkin.example,/gate?id=106809381,ransom-famil,ransomware,malicious
2348.5,192.0.2.18,198.51.100.11,443,tcp,http,mail.example,mail.example,/index.html,browser-chro,benign,clean
2381.1,192.0.2.14,198.51.100.12,443,tcp,http,news.invalid,news.invalid,/,browser-chro,benign,clean
2397.8,192.0.2.16,198.51.100.11,443,tcp,http,mail.example,mail.example,/api/v1/me,browser-chro,benign,clean
2407.3,192.0.2.30,198.51.100.10,443,tcp,http,gatekeeper.example,gatekeeper.example,/gate?id=029015593,ransom-famil,ransomware,malicious
2414.2,192.0.2.23,198.51.100.13,443,tcp,http,gatekeeper.example,gatekeeper.example,/gate?id=910788598,ransom-famil,ransomware,malicious
2423.1,192.0.2.17,198.51.100.11,443,tcp,http,docs.example,docs.example,/assets/app.css,browser-chro,benign,clean
2426.3,192.0.2.13,198.51.100.13,443,tcp,http,wiki.example,wiki.example,/,browser-chro,benign,clean
2447.7,192.0.2.18,198.51.100.13,443,tcp,http,portal.example,portal.example,/api/v1/me,browser-chro,benign,clean
2451.5,192.0.2.17,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
2473.9,192.0.2.30,198.51.100.10,443,tcp,http,news.invalid,news.invalid,/index.html,browser-chro,benign,clean
2477.4,192.0.2.23,198.51.100.11,443,tcp,http,search.example,search.example,/api/v1/me,browser-chro,benign,clean
2528.1,192.0.2.30,198.51.100.11,443,tcp,http,gatekeeper.example,gatekeeper.example,/gate?id=016073894,ransom-famil,ransomware,malicious
2533.0,192.0.2.23,198.51.100.13,443,tcp,http,checkin.example,checkin.example,/gate?id=684148080,ransom-famil,ransomware,malicious
2539.3,192.0.2.14,198.51.100.13,443,tcp,http,portal.example,portal.example,/assets/app.css,browser-chro,benign,clean
2546.5,192.0.2.29,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
2548.0,192.0.2.23,198.51.100.10,443,tcp,http,wiki.example,wiki.example,/search?q=meeting+notes,browser-chro,benign,clean
2564.2,192.0.2.29,198.51.100.12,443,tcp,http,docs.example,docs.example,/search?q=meeting+notes,browser-chro,benign,clean
2603.5,192.0.2.18,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
2643.6,192.0.2.16,198.51.100.10,443,tcp,http,news.invalid,news.invalid,/,browser-chro,benign,clean
2648.6,192.0.2.30,198.51.100.11,443,tcp,http,gatekeeper.example,gatekeeper.example,/gate?id=891892582,ransom-famil,ransomware,malicious
2654.2,192.0.2.23,198.51.100.12,443,tcp,http,checkin.example,checkin.example,/gate?id=392343162,ransom-famil,ransomware,malicious
2667.1,192.0.2.13,198.51.100.12,443,tcp,http,search.example,search.example,/index.html,browser-chro,benign,clean
2676.1,192.0.2.14,198.51.100.13,443,tcp,http,intranet.example,intranet.example,/search?q=meeting+notes,browser-chro,benign,clean
2686.6,192.0.2.17,198.51.100.10,443,tcp,http,mail.example,mail.example,/api/v1/me,browser-chro,benign,clean
2734.4,192.0.2.14,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
2769.8,192.0.2.30,198.51.100.11,443,tcp,http,gatekeeper.example,gatekeeper.example,/gate?id=336832386,ransom-famil,ransomware,malicious
2772.9,192.0.2.23,198.51.100.12,443,tcp,http,checkin.example,checkin.example,/gate?id=452554990,ransom-famil,ransomware,malicious
2774.0,192.0.2.18,198.51.100.11,443,tcp,http,wiki.example,wiki.example,/search?q=meeting+notes,browser-chro,benign,clean
2803.6,192.0.2.23,198.51.100.12,443,tcp,http,wiki.example,wiki.example,/search?q=meeting+notes,browser-chro,benign,clean
2824.1,192.0.2.29,198.51.100.10,443,tcp,http,mail.example,mail.example,/,browser-chro,benign,clean
2833.2,192.0.2.13,198.51.100.12,443,tcp,http,mail.example,mail.example,/,browser-chro,benign,clean
2845.7,192.0.2.16,198.51.100.11,443,tcp,http,docs.example,docs.example,/api/v1/me,browser-chro,benign,clean
2847.8,192.0.2.30,198.51.100.10,443,tcp,http,portal.example,portal.example,/api/v1/me,browser-chro,benign,clean
2873.4,192.0.2.17,198.51.100.10,443,tcp,http,portal.example,portal.example,/search?q=meeting+notes,browser-chro,benign,clean
2887.3,192.0.2.30,198.51.100.10,443,tcp,http,checkin.example,checkin.example,/gate?id=170722002,ransom-famil,ransomware,malicious
2893.7,192.0.2.23,198.51.100.12,443,tcp,http,gatekeeper.example,gatekeeper.example,/gate?id=702411535,ransom-famil,ransomware,malicious
2982.5,192.0.2.16,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
2985.1,192.0.2.16,198.51.100.10,443,tcp,http,wiki.example,wiki.example,/search?q=meeting+notes,browser-chro,benign,clean
3002.2,192.0.2.23,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
3006.1,192.0.2.30,198.51.100.13,443,tcp,http,gatekeeper.example,gatekeeper.example,/gate?id=323158018,ransom-famil,ransomware,malicious
3015.3,192.0.2.23,198.51.100.13,443,tcp,http,checkin.example,checkin.example,/gate?id=416996734,ransom-famil,ransomware,malicious
3015.7,192.0.2.17,198.51.100.12,443,tcp,http,news.invalid,news.invalid,/search?q=meeting+notes,browser-chro,benign,clean
3018.8,192.0.2.13,198.51.100.10,443,tcp,http,news.invalid,news.invalid,/,browser-chro,benign,clean
3023.4,192.0.2.18,198.51.100.11,443,tcp,http,news.invalid,news.invalid,/index.html,browser-chro,benign,clean
3044.0,192.0.2.13,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
3080.6,192.0.2.14,198.51.100.13,443,tcp,http,search.example,search.example,/search?q=meeting+notes,browser-chro,benign,clean
3112.9,192.0.2.30,198.51.100.12,443,tcp,http,news.invalid,news.invalid,/search?q=meeting+notes,browser-chro,benign,clean
3118.0,192.0.2.29,198.51.100.13,443,tcp,http,news.invalid,news.invalid,/api/v1/me,browser-chro,benign,clean
3127.1,192.0.2.30,198.51.100.13,443,tcp,http,checkin.example,checkin.example,/gate?id=819180579,ransom-famil,ransomware,malicious
3136.0,192.0.2.23,198.51.100.11,443,tcp,http,checkin.example,checkin.example,/gate?id=376802008,ransom-famil,ransomware,malicious
3207.8,192.0.2.18,198.51.100.10,443,tcp,http,intranet.example,intranet.example,/api/v1/me,browser-chro,benign,clean
3225.5,192.0.2.14,198.51.100.13,443,tcp,http,news.invalid,news.invalid,/api/v1/me,browser-chro,benign,clean
3236.9,192.0.2.17,198.51.100.13,443,tcp,http,wiki.example,wiki.example,/search?q=meeting+notes,browser-chro,benign,clean
3237.0,192.0.2.16,198.51.100.10,443,tcp,http,intranet.example,intranet.example,/search?q=meeting+notes,browser-chro,benign,clean
3245.9,192.0.2.30,198.51.100.13,443,tcp,http,checkin.example,checkin.example,/gate?id=988092264,ransom-famil,ransomware,malicious
3257.4,192.0.2.23,198.51.100.12,443,tcp,http,checkin.example,checkin.example,/gate?id=357283696,ransom-famil,ransomware,malicious
3288.9,192.0.2.30,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
3306.1,192.0.2.13,198.51.100.12,443,tcp,http,docs.example,docs.example,/index.html,browser-chro,benign,clean
3312.3,192.0.2.23,198.51.100.13,443,tcp,http,search.example,search.example,/assets/app.css,browser-chro,benign,clean
3329.0,192.0.2.29,198.51.100.13,443,tcp,http,news.invalid,news.invalid,/index.html,browser-chro,benign,clean
3364.6,192.0.2.30,198.51.100.11,443,tcp,http,gatekeeper.example,gatekeeper.example,/gate?id=001672004,ransom-famil,ransomware,malicious
3377.3,192.0.2.23,198.51.100.12,443,tcp,http,gatekeeper.example,gatekeeper.example,/gate?id=501058880,ransom-famil,ransomware,malicious
3407.0,192.0.2.23,198.51.100.11,443,tcp,http,wiki.example,wiki.example,/,browser-chro,benign,clean
3441.1,192.0.2.16,198.51.100.13,443,tcp,http,mail.example,mail.example,/,browser-chro,benign,clean
3475.5,192.0.2.17,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
3485.1,192.0.2.30,198.51.100.10,443,tcp,http,checkin.example,checkin.example,/gate?id=025936077,ransom-famil,ransomware,malicious
3493.7,192.0.2.29,198.51.100.13,443,tcp,http,portal.example,portal.example,/,browser-chro,benign,clean
3497.8,192.0.2.23,198.51.100.12,443,tcp,http,checkin.example,checkin.example,/gate?id=697349362,ransom-famil,ransomware,malicious
3534.9,192.0.2.30,198.51.100.11,443,tcp,http,wiki.example,wiki.example,/search?q=meeting+notes,browser-chro,benign,clean
3549.3,192.0.2.18,198.51.100.11,443,tcp,http,search.example,search.example,/index.html,browser-chro,benign,clean
3554.8,192.0.2.17,198.51.100.13,443,tcp,http,wiki.example,wiki.example,/assets/app.css,browser-chro,benign,clean
3564.9,192.0.2.14,198.51.100.12,443,tcp,http,docs.example,docs.example,/index.html,browser-chro,benign,clean
3570.5,192.0.2.29,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
3585.1,192.0.2.23,198.51.100.10,443,tcp,http,intranet.example,intranet.example,/assets/app.css,browser-chro,benign,clean
3587.8,192.0.2.14,198.51.100.10,443,tcp,http,mail.example,mail.example,/assets/app.css,browser-chro,benign,clean
3604.6,192.0.2.30,198.51.100.11,443,tcp,http,checkin.example,checkin.example,/gate?id=665472196,ransom-famil,ransomware,malicious
3618.4,192.0.2.23,198.51.100.12,443,tcp,http,checkin.example,checkin.example,/gate?id=258939310,ransom-famil,ransomware,malicious
3627.5,192.0.2.18,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
3707.8,192.0.2.18,198.51.100.13,443,tcp,http,portal.example,portal.example,/,browser-chro,benign,clean
3714.0,192.0.2.29,198.51.100.10,443,tcp,http,portal.example,portal.example,/assets/app.css,browser-chro,benign,clean
3714.2,192.0.2.16,198.51.100.10,443,tcp,http,mail.example,mail.example,/index.html,browser-chro,benign,clean
3725.1,192.0.2.30,198.51.100.11,443,tcp,http,checkin.example,checkin.example,/gate?id=393609496,ransom-famil,ransomware,malicious
3738.0,192.0.2.23,198.51.100.10,443,tcp,http,gatekeeper.example,gatekeeper.example,/gate?id=145171917,ransom-famil,ransomware,malicious
3758.4,192.0.2.14,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
3766.1,192.0.2.13,198.51.100.11,443,tcp,http,portal.example,portal.example,/search?q=meeting+notes,browser-chro,benign,clean
3794.9,192.0.2.14,198.51.100.11,443,tcp,http,docs.example,docs.example,/assets/app.css,browser-chro,benign,clean
3818.8,192.0.2.30,198.51.100.10,443,tcp,http,intranet.example,intranet.example,/search?q=meeting+notes,browser-chro,benign,clean
