ts,src,dst,dport,proto,app,sni,host,uri,ja3,family,verdict
1015.5,192.0.2.28,198.51.100.10,443,tcp,http,checkin.example,checkin.example,/gate?id=296037717,ransom-famil,ransomware,malicious
1044.6,192.0.2.30,198.51.100.10,443,tcp,http,news.invalid,news.invalid,/assets/app.css,browser-chro,benign,clean
1053.9,192.0.2.23,198.51.100.12,443,tcp,http,search.example,search.example,/assets/app.css,browser-chro,benign,clean
1068.1,192.0.2.28,198.51.100.11,443,tcp,http,news.invalid,news.invalid,/search?q=meeting+notes,browser-chro,benign,clean
1069.7,192.0.2.16,198.51.100.13,443,tcp,http,portal.example,portal.example,/assets/app.css,browser-chro,benign,clean
1117.1,192.0.2.22,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
1122.4,192.0.2.17,198.51.100.12,443,tcp,http,intranet.example,intranet.example,/,browser-chro,benign,clean
1127.5,192.0.2.30,198.51.100.11,443,tcp,http,checkin.example,checkin.example,/gate?id=334315788,ransom-famil,ransomware,malicious
1134.5,192.0.2.28,198.51.100.13,443,tcp,http,checkin.example,checkin.example,/gate?id=426906733,ransom-famil,ransomware,malicious
1176.6,192.0.2.21,198.51.100.11,443,tcp,http,intranet.example,intranet.example,/search?q=meeting+notes,browser-chro,benign,clean
1189.5,192.0.2.22,198.51.100.13,443,tcp,http,news.invalid,news.invalid,/assets/app.css,browser-chro,benign,clean
1218.1,192.0.2.23,198.51.100.13,443,tcp,http,wiki.example,wiki.example,/search?q=meeting+notes,browser-chro,benign,clean
1231.6,192.0.2.30,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
1248.4,192.0.2.30,198.51.100.12,443,tcp,http,gatekeeper.example,gatekeeper.example,/gate?id=739790039,ransom-famil,ransomware,malicious
1254.7,192.0.2.28,198.51.100.12,443,tcp,http,gatekeeper.example,gatekeeper.example,/gate?id=622958498,ransom-famil,ransomware,malicious
1269.5,192.0.2.30,198.51.100.12,443,tcp,http,docs.example,docs.example,/api/v1/me,browser-chro,benign,clean
1273.5,192.0.2.16,198.51.100.12,443,tcp,http,intranet.example,intranet.example,/,browser-chro,benign,clean
1336.4,192.0.2.26,198.51.100.10,443,tcp,http,mail.example,mail.example,/index.html,browser-chro,benign,clean
1368.9,192.0.2.30,198.51.100.10,443,tcp,http,checkin.example,checkin.example,/gate?id=212079431,ransom-famil,ransomware,malicious
1374.8,192.0.2.28,198.51.100.13,443,tcp,http,checkin.example,checkin.example,/gate?id=438049802,ransom-famil,ransomware,malicious
1382.7,192.0.2.21,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
1391.9,192.0.2.21,198.51.100.11,443,tcp,http,docs.example,docs.example,/assets/app.css,browser-chro,benign,clean
1415.1,192.0.2.28,198.51.100.12,443,tcp,http,search.example,search.example,/api/v1/me,browser-chro,benign,clean
1448.9,192.0.2.17,198.51.100.12,443,tcp,http,news.invalid,news.invalid,/,browser-chro,benign,clean
1452.2,192.0.2.16,198.51.100.13,443,tcp,http,mail.example,mail.example,/index.html,browser-chro,benign,clean
1468.1,192.0.2.28,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
1489.5,192.0.2.30,198.51.100.10,443,tcp,http,checkin.example,checkin.example,/gate?id=076700036,ransom-famil,ransomware,malicious
1494.5,192.0.2.28,198.51.100.12,443,tcp,http,checkin.example,checkin.example,/gate?id=910113298,ransom-famil,ransomware,malicious
1501.3,192.0.2.22,198.51.100.11,443,tcp,http,search.example,search.example,/,browser-chro,benign,clean
1502.2,192.0.2.30,198.51.100.11,443,tcp,http,intranet.example,intranet.example,/,browser-chro,benign,clean
1532.0,192.0.2.23,198.51.100.10,443,tcp,http,portal.example,portal.example,/search?q=meeting+notes,browser-chro,benign,clean
1609.3,192.0.2.30,198.51.100.11,443,tcp,http,checkin.example,checkin.example,/gate?id=053447743,ransom-famil,ransomware,malicious
1613.5,192.0.2.28,198.51.100.12,443,tcp,http,checkin.example,checkin.example,/gate?id=719709207,ransom-famil,ransomware,malicious
1614.7,192.0.2.26,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
1684.1,192.0.2.26,198.51.100.13,443,tcp,http,intranet.example,intranet.example,/index.html,browser-chro,benign,clean
1694.6,192.0.2.16,198.51.100.11,443,tcp,http,wiki.example,wiki.example,/api/v1/me,browser-chro,benign,clean
1696.4,192.0.2.23,198.51.100.10,443,tcp,http,mail.example,mail.example,/api/v1/me,browser-chro,benign,clean
1716.3,192.0.2.22,198.51.100.13,443,tcp,http,intranet.example,intranet.example,/search?q=meeting+notes,browser-chro,benign,clean
1723.5,192.0.2.28,198.51.100.13,443,tcp,http,intranet.example,intranet.example,/,browser-chro,benign,clean
1724.3,192.0.2.17,198.51.100.13,443,tcp,http,wiki.example,wiki.example,/,browser-chro,benign,clean
1727.4,192.0.2.30,198.51.100.10,443,tcp,http,checkin.example,checkin.example,/gate?id=843394153,ransom-famil,ransomware,malicious
1733.3,192.0.2.28,198.51.100.13,443,tcp,http,checkin.example,checkin.example,/gate?id=789874556,ransom-famil,ransomware,malicious
1783.8,192.0.2.21,198.51.100.13,443,tcp,http,mail.example,mail.example,/search?q=meeting+notes,browser-chro,benign,clean
1784.1,192.0.2.17,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
1844.8,192.0.2.16,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
1848.0,192.0.2.30,198.51.100.10,443,tcp,http,gatekeeper.example,gatekeeper.example,/gate?id=226822947,ransom-famil,ransomware,malicious
1853.0,192.0.2.28,198.51.100.13,443,tcp,http,checkin.example,checkin.example,/gate?id=084345763,ransom-famil,ransomware,malicious
1856.5,192.0.2.23,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
1865.1,192.0.2.23,198.51.100.10,443,tcp,http,intranet.example,intranet.example,/api/v1/me,browser-chro,benign,clean
1910.9,192.0.2.30,198.51.100.13,443,tcp,http,search.example,search.example,/assets/app.css,browser-chro,benign,clean
1929.5,192.0.2.16,198.51.100.10,443,tcp,http,portal.example,portal.example,/api/v1/me,browser-chro,benign,clean
1936.3,192.0.2.17,198.51.100.11,443,tcp,http,docs.example,docs.example,/api/v1/me,browser-chro,benign,clean
1962.1,192.0.2.21,198.51.100.11,443,tcp,http,intranet.example,intranet.example,/assets/app.css,browser-chro,benign,clean
1966.3,192.0.2.30,198.51.100.11,443,tcp,http,gatekeeper.example,gatekeeper.example,/gate?id=072853907,ransom-famil,ransomware,malicious
1972.1,192.0.2.21,198.51.100.13,443,tcp,http,search.example,search.example,/api/v1/me,browser-chro,benign,clean
1973.0,192.0.2.28,198.51.100.12,443,tcp,http,checkin.example,checkin.example,/gate?id=456365736,ransom-famil,ransomware,malicious
1986.7,192.0.2.26,198.51.100.11,443,tcp,http,wiki.example,wiki.example,/index.html,browser-chro,benign,clean
2009.2,192.0.2.28,198.51.100.10,443,tcp,http,news.invalid,news.invalid,/index.html,browser-chro,benign,clean
2050.8,192.0.2.22,198.51.100.12,443,tcp,http,docs.example,docs.example,/assets/app.css,browser-chro,benign,clean
2084.9,192.0.2.30,198.51.100.10,443,tcp,http,checkin.example,checkin.example,/gate?id=587716842,ransom-famil,ransomware,malicious
2093.9,192.0.2.16,198.51.100.13,443,tcp,http,news.invalid,news.invalid,/,browser-chro,benign,clean
2096.2,192.0.2.28,198.51.100.10,443,tcp,http,gatekeeper.example,gatekeeper.example,/gate?id=037825729,ransom-famil,ransomware,malicious
2141.1,192.0.2.22,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
2152.1,192.0.2.17,198.51.100.12,443,tcp,http,wiki.example,wiki.example,/assets/app.css,browser-chro,benign,clean
2180.2,192.0.2.30,198.51.100.11,443,tcp,http,search.example,search.example,/index.html,browser-chro,benign,clean
2188.0,192.0.2.26,198.51.100.10,443,tcp,http,news.invalid,news.invalid,/search?q=meeting+notes,browser-chro,benign,clean
2191.4,192.0.2.21,198.51.100.10,443,tcp,http,intranet.example,intranet.example,/index.html,browser-chro,benign,clean
2204.3,192.0.2.30,198.51.100.13,443,tcp,http,gatekeeper.example,gatekeeper.example,/gate?id=112545945,ransom-famil,ransomware,malicious
2206.9,192.0.2.23,198.51.100.10,443,tcp,http,news.invalid,news.invalid,/assets/app.css,browser-chro,benign,clean
2211.0,192.0.2.28,198.51.100.12,443,tcp,http,mail.example,mail.example,/,browser-chro,benign,clean
2216.2,192.0.2.28,198.51.100.10,443,tcp,http,checkin.example,checkin.example,/gate?id=318243198,ransom-famil,ransomware,malicious
2255.6,192.0.2.30,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
2324.5,192.0.2.30,198.51.100.12,443,tcp,http,checkin.example,checkin.example,/gate?id=468197925,ransom-famil,ransomware,malicious
2335.8,192.0.2.28,198.51.100.11,443,tcp,http,gatekeeper.example,gatekeeper.example,/gate?id=851795602,ransom-famil,ransomware,malicious
2359.6,192.0.2.22,198.51.100.11,443,tcp,http,docs.example,docs.example,/search?q=meeting+notes,browser-chro,benign,clean
2395.5,192.0.2.16,198.51.100.11,443,tcp,http,news.invalid,news.invalid,/assets/app.css,browser-chro,benign,clean
2406.7,192.0.2.21,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
2419.4,192.0.2.17,198.51.100.10,443,tcp,http,portal.example,portal.example,/api/v1/me,browser-chro,benign,clean
2443.4,192.0.2.30,198.51.100.13,443,tcp,http,checkin.example,checkin.example,/gate?id=014614886,ransom-famil,ransomware,malicious
2455.5,192.0.2.30,198.51.100.10,443,tcp,http,mail.example,mail.example,/,browser-chro,benign,clean
2456.5,192.0.2.28,198.51.100.12,443,tcp,http,checkin.example,checkin.example,/gate?id=358545279,ransom-famil,ransomware,malicious
2491.4,192.0.2.26,198.51.100.12,443,tcp,http,news.invalid,news.invalid,/assets/app.css,browser-chro,benign,clean
2492.1,192.0.2.28,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
2492.5,192.0.2.21,198.51.100.10,443,tcp,http,mail.example,mail.example,/,browser-chro,benign,clean
2564.0,192.0.2.30,198.51.100.13,443,tcp,http,checkin.example,checkin.example,/gate?id=166061593,ransom-famil,ransomware,malicious
2578.0,192.0.2.23,198.51.100.11,443,tcp,http,intranet.example,intranet.example,/api/v1/me,browser-chro,benign,clean
2578.2,192.0.2.28,198.51.100.13,443,tcp,http,checkin.example,checkin.example,/gate?id=087270282,ransom-famil,ransomware,malicious
2622.6,192.0.2.28,198.51.100.13,443,tcp,http,wiki.example,wiki.example,/assets/app.css,browser-chro,benign,clean
2638.7,192.0.2.26,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
2648.4,192.0.2.17,198.51.100.11,443,tcp,http,search.example,search.example,/api/v1/me,browser-chro,benign,clean
2662.4,192.0.2.30,198.51.100.12,443,tcp,http,portal.example,portal.example,/search?q=meeting+notes,browser-chro,benign,clean
2671.9,192.0.2.16,198.51.100.10,443,tcp,http,search.example,search.example,/index.html,browser-chro,benign,clean
2682.0,192.0.2.30,198.51.100.12,443,tcp,http,gatekeeper.example,gatekeeper.example,/gate?id=322512834,ransom-famil,ransomware,malicious
2692.1,192.0.2.22,198.51.100.10,443,tcp,http,docs.example,docs.example,/index.html,browser-chro,benign,clean
2699.4,192.0.2.28,198.51.100.10,443,tcp,http,checkin.example,checkin.example,/gate?id=823834854,ransom-famil,ransomware,malicious
2750.3,192.0.2.23,198.51.100.10,443,tcp,http,portal.example,portal.example,/,browser-chro,benign,clean
2752.6,192.0.2.16,198.51.100.12,443,tcp,http,mail.example,mail.example,/api/v1/me,browser-chro,benign,clean
2757.6,192.0.2.26,198.51.100.11,443,tcp,http,search.example,search.example,/api/v1/me,browser-chro,benign,clean
2767.6,192.0.2.26,198.51.100.10,443,tcp,http,mail.example,mail.example,/assets/app.css,browser-chro,benign,clean
2769.9,192.0.2.21,198.51.100.12,443,tcp,http,mail.example,mail.example,/search?q=meeting+notes,browser-chro,benign,clean
2801.9,192.0.2.30,198.51.100.12,443,tcp,http,checkin.example,checkin.example,/gate?id=233738624,ransom-famil,ransomware,malicious
2808.1,192.0.2.17,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
2818.0,192.0.2.28,198.51.100.13,443,tcp,http,gatekeeper.example,gatekeeper.example,/gate?id=147039109,ransom-famil,ransomware,malicious
2868.8,192.0.2.16,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
2880.5,192.0.2.23,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
2920.9,192.0.2.30,198.51.100.13,443,tcp,http,checkin.example,checkin.example,/gate?id=693045866,ransom-famil,ransomware,malicious
2923.8,192.0.2.23,198.51.100.11,443,tcp,http,search.example,search.example,/index.html,browser-chro,benign,clean
2936.3,192.0.2.17,198.51.100.11,443,tcp,http,news.invalid,news.invalid,/search?q=meeting+notes,browser-chro,benign,clean
2939.1,192.0.2.28,198.51.100.12,443,tcp,http,checkin.example,checkin.example,/gate?id=234660732,ransom-famil,ransomware,malicious
2941.6,192.0.2.21,198.51.100.10,443,tcp,http,search.example,search.example,/assets/app.css,browser-chro,benign,clean
2942.7,192.0.2.28,198.51.100.12,443,tcp,http,mail.example,mail.example,/search?q=meeting+notes,browser-chro,benign,clean
2952.2,192.0.2.22,198.51.100.12,443,tcp,http,wiki.example,wiki.example,/search?q=meeting+notes,browser-chro,benign,clean
2962.0,192.0.2.30,198.51.100.11,443,tcp,http,intranet.example,intranet.example,/index.html,browser-chro,benign,clean
3040.7,192.0.2.30,198.51.100.12,443,tcp,http,gatekeeper.example,gatekeeper.example,/gate?id=316840904,ransom-famil,ransomware,malicious
3057.9,192.0.2.16,198.51.100.10,443,tcp,http,docs.example,docs.example,/,browser-chro,benign,clean
3059.6,192.0.2.28,198.51.100.10,443,tcp,http,gatekeeper.example,gatekeeper.example,/gate?id=749267749,ransom-famil,ransomware,malicious
3107.5,192.0.2.26,198.51.100.12,443,tcp,http,portal.example,portal.example,/assets/app.css,browser-chro,benign,clean
3159.4,192.0.2.30,198.51.100.13,443,tcp,http,checkin.example,checkin.example,/gate?id=843496819,ransom-famil,ransomware,malicious
3165.1,192.0.2.22,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
3178.6,192.0.2.17,198.51.100.11,443,tcp,http,mail.example,mail.example,/api/v1/me,browser-chro,benign,clean
3179.7,192.0.2.28,198.51.100.11,443,tcp,http,news.invalid,news.invalid,/assets/app.css,browser-chro,benign,clean
3180.3,192.0.2.28,198.51.100.12,443,tcp,http,gatekeeper.example,gatekeeper.example,/gate?id=582776649,ransom-famil,ransomware,malicious
3189.6,192.0.2.30,198.51.100.10,443,tcp,http,portal.example,portal.example,/assets/app.css,browser-chro,benign,clean
3214.7,192.0.2.23,198.51.100.10,443,tcp,http,portal.example,portal.example,/assets/app.css,browser-chro,benign,clean
3279.6,192.0.2.30,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
3280.1,192.0.2.30,198.51.100.10,443,tcp,http,checkin.example,checkin.example,/gate?id=911374836,ransom-famil,ransomware,malicious
3301.1,192.0.2.28,198.51.100.11,443,tcp,http,checkin.example,checkin.example,/gate?id=345901953,ransom-famil,ransomware,malicious
3308.6,192.0.2.22,198.51.100.13,443,tcp,http,intranet.example,intranet.example,/api/v1/me,browser-chro,benign,clean
3334.4,192.0.2.21,198.51.100.13,443,tcp,http,wiki.example,wiki.example,/assets/app.css,browser-chro,benign,clean
3334.8,192.0.2.26,198.51.100.13,443,tcp,http,intranet.example,intranet.example,/index.html,browser-chro,benign,clean
3401.0,192.0.2.30,198.51.100.13,443,tcp,http,gatekeeper.example,gatekeeper.example,/gate?id=549602933,ransom-famil,ransomware,malicious
3420.2,192.0.2.28,198.51.100.10,443,tcp,http,gatekeeper.example,gatekeeper.example,/gate?id=981566659,ransom-famil,ransomware,malicious
3426.5,192.0.2.30,198.51.100.12,443,tcp,http,intranet.example,intranet.example,/assets/app.css,browser-chro,benign,clean
3430.7,192.0.2.21,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
3438.7,192.0.2.26,198.51.100.11,443,tcp,http,wiki.example,wiki.example,/assets/app.css,browser-chro,benign,clean
3448.7,192.0.2.26,198.51.100.13,443,tcp,http,intranet.example,intranet.example,/index.html,browser-chro,benign,clean
3458.9,192.0.2.16,198.51.100.12,443,tcp,http,docs.example,docs.example,/assets/app.css,browser-chro,benign,clean
3488.6,192.0.2.17,198.51.100.11,443,tcp,http,docs.example,docs.example,/api/v1/me,browser-chro,benign,clean
3496.2,192.0.2.28,198.51.100.11,443,tcp,http,mail.example,mail.example,/index.html,browser-chro,benign,clean
3516.1,192.0.2.28,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
3519.9,192.0.2.30,198.51.100.13,443,tcp,http,checkin.example,checkin.example,/gate?id=856581577,ransom-famil,ransomware,malicious
3530.7,192.0.2.17,198.51.100.10,443,tcp,http,wiki.example,wiki.example,/api/v1/me,browser-chro,benign,clean
3535.4,192.0.2.23,198.51.100.13,443,tcp,http,mail.example,mail.example,/search?q=meeting+notes,browser-chro,benign,clean
3541.8,192.0.2.28,198.51.100.13,443,tcp,http,checkin.example,checkin.example,/gate?id=501268832,ransom-famil,ransomware,malicious
3640.9,192.0.2.30,198.51.100.12,443,tcp,http,checkin.example,checkin.example,/gate?id=958405620,ransom-famil,ransomware,malicious
3659.8,192.0.2.22,198.51.100.13,443,tcp,http,docs.example,docs.example,/,browser-chro,benign,clean
3662.1,192.0.2.28,198.51.100.10,443,tcp,http,gatekeeper.example,gatekeeper.example,/gate?id=044435695,ransom-famil,ransomware,malicious
3662.7,192.0.2.26,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
3677.7,192.0.2.17,198.51.100.11,443,tcp,http,mail.example,mail.example,/index.html,browser-chro,benign,clean
3690.2,192.0.2.26,198.51.100.10,443,tcp,http,news.invalid,news.invalid,/,browser-chro,benign,clean
3692.2,192.0.2.30,198.51.100.11,443,tcp,http,intranet.example,intranet.example,/api/v1/me,browser-chro,benign,clean
3711.2,192.0.2.16,198.51.100.10,443,tcp,http,search.example,search.example,/index.html,browser-chro,benign,clean
3737.6,192.0.2.21,198.51.100.10,443,tcp,http,docs.example,docs.example,/,browser-chro,benign,clean
3746.1,192.0.2.23,198.51.100.12,443,tcp,http,portal.example,portal.example,/,browser-chro,benign,clean
3761.0,192.0.2.30,198.51.100.10,443,tcp,http,checkin.example,checkin.example,/gate?id=442724305,ransom-famil,ransomware,malicious
3782.4,192.0.2.28,198.51.100.10,443,tcp,http,gatekeeper.example,gatekeeper.example,/gate?id=257080069,ransom-famil,ransomware,malicious
3832.1,192.0.2.17,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
3840.4,192.0.2.30,198.51.100.10,443,tcp,http,portal.example,portal.example,/search?q=meeting+notes,browser-chro,benign,clean
3852.1,192.0.2.28,198.51.100.12,443,tcp,http,news.invalid,news.invalid,/search?q=meeting+notes,browser-chro,benign,clean
