ts,src,dst,dport,proto,app,sni,host,uri,ja3,family,verdict
690.9,192.0.2.29,198.51.100.12,443,tcp,http,docs.example,docs.example,/api/v1/me,browser-chro,benign,clean
751.1,192.0.2.13,198.51.100.12,443,tcp,http,mail.example,mail.example,/index.html,browser-chro,benign,clean
774.3,192.0.2.14,198.51.100.13,443,tcp,http,intranet.example,intranet.example,/index.html,browser-chro,benign,clean
787.9,192.0.2.29,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
804.5,192.0.2.16,198.51.100.10,443,tcp,http,portal.example,portal.example,/assets/app.css,browser-chro,benign,clean
851.5,192.0.2.30,198.51.100.12,443,tcp,http,search.example,search.example,/search?q=meeting+notes,browser-chro,benign,clean
859.0,192.0.2.23,198.51.100.13,443,tcp,http,portal.example,portal.example,/assets/app.css,browser-chro,benign,clean
884.5,192.0.2.13,198.51.100.12,443,tcp,http,search.example,search.example,/assets/app.css,browser-chro,benign,clean
886.5,192.0.2.18,198.51.100.10,443,tcp,http,portal.example,portal.example,/assets/app.css,browser-chro,benign,clean
903.7,192.0.2.17,198.51.100.13,443,tcp,http,docs.example,docs.example,/assets/app.css,browser-chro,benign,clean
932.6,192.0.2.13,198.51.100.13,443,tcp,http,intranet.example,intranet.example,/api/v1/me,browser-chro,benign,clean
1000.4,192.0.2.29,198.51.100.12,443,tcp,http,wiki.example,wiki.example,/,browser-chro,benign,clean
1007.4,192.0.2.18,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
1071.0,192.0.2.13,198.51.100.13,443,tcp,http,news.invalid,news.invalid,/search?q=meeting+notes,browser-chro,benign,clean
1080.5,192.0.2.18,198.51.100.13,443,tcp,http,portal.example,portal.example,/search?q=meeting+notes,browser-chro,benign,clean
1118.8,192.0.2.14,198.51.100.11,443,tcp,http,wiki.example,wiki.example,/assets/app.css,browser-chro,benign,clean
1139.9,192.0.2.23,198.51.100.10,443,tcp,http,search.example,search.example,/search?q=meeting+notes,browser-chro,benign,clean
1156.1,192.0.2.16,198.51.100.12,443,tcp,http,docs.example,docs.example,/assets/app.css,browser-chro,benign,clean
1168.5,192.0.2.30,198.51.100.11,443,tcp,http,portal.example,portal.example,/api/v1/me,browser-chro,benign,clean
1188.9,192.0.2.30,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
1211.8,192.0.2.17,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
1212.5,192.0.2.18,198.51.100.11,443,tcp,http,search.example,search.example,/,browser-chro,benign,clean
1231.4,192.0.2.17,198.51.100.11,443,tcp,http,portal.example,portal.example,/assets/app.css,browser-chro,benign,clean
1274.0,192.0.2.16,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
1306.7,192.0.2.14,198.51.100.11,443,tcp,http,news.invalid,news.invalid,/,browser-chro,benign,clean
1310.0,192.0.2.29,198.51.100.12,443,tcp,http,portal.example,portal.example,/api/v1/me,browser-chro,benign,clean
1319.4,192.0.2.18,198.51.100.11,443,tcp,http,portal.example,portal.example,/search?q=meeting+notes,browser-chro,benign,clean
1387.2,192.0.2.17,198.51.100.11,443,tcp,http,docs.example,docs.example,/api/v1/me,browser-chro,benign,clean
1431.4,192.0.2.30,198.51.100.13,443,tcp,http,docs.example,docs.example,/,browser-chro,benign,clean
1438.5,192.0.2.29,198.51.100.11,443,tcp,http,search.example,search.example,/,browser-chro,benign,clean
1439.9,192.0.2.16,198.51.100.13,443,tcp,http,news.invalid,news.invalid,/index.html,browser-chro,benign,clean
1479.4,192.0.2.23,198.51.100.12,443,tcp,http,portal.example,portal.example,/index.html,browser-chro,benign,clean
1483.8,192.0.2.13,198.51.100.13,443,tcp,http,news.invalid,news.invalid,/,browser-chro,benign,clean
1510.8,192.0.2.23,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
1522.0,192.0.2.18,198.51.100.12,443,tcp,http,portal.example,portal.example,/assets/app.css,browser-chro,benign,clean
1524.7,192.0.2.17,198.51.100.12,443,tcp,http,mail.example,mail.example,/index.html,browser-chro,benign,clean
1556.3,192.0.2.30,198.51.100.13,443,tcp,http,portal.example,portal.example,/api/v1/me,browser-chro,benign,clean
1560.8,192.0.2.14,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
1603.0,192.0.2.14,198.51.100.10,443,tcp,http,docs.example,docs.example,/,browser-chro,benign,clean
1613.4,192.0.2.18,198.51.100.10,443,tcp,http,mail.example,mail.example,/,browser-chro,benign,clean
1647.4,192.0.2.23,198.51.100.11,443,tcp,http,news.invalid,news.invalid,/search?q=meeting+notes,browser-chro,benign,clean
1679.2,192.0.2.13,198.51.100.11,443,tcp,http,docs.example,docs.example,/,browser-chro,benign,clean
1693.3,192.0.2.13,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
1700.8,192.0.2.16,198.51.100.11,443,tcp,http,news.invalid,news.invalid,/api/v1/me,browser-chro,benign,clean
1760.0,192.0.2.30,198.51.100.10,443,tcp,http,mail.example,mail.example,/assets/app.css,browser-chro,benign,clean
1811.9,192.0.2.29,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
1829.0,192.0.2.29,198.51.100.11,443,tcp,http,wiki.example,wiki.example,/assets/app.css,browser-chro,benign,clean
1875.4,192.0.2.18,198.51.100.12,443,tcp,http,wiki.example,wiki.example,/search?q=meeting+notes,browser-chro,benign,clean
1907.6,192.0.2.17,198.51.100.12,443,tcp,http,mail.example,mail.example,/index.html,browser-chro,benign,clean
1908.2,192.0.2.14,198.51.100.10,443,tcp,http,intranet.example,intranet.example,/,browser-chro,benign,clean
1935.8,192.0.2.16,198.51.100.11,443,tcp,http,portal.example,portal.example,/index.html,browser-chro,benign,clean
1937.5,192.0.2.23,198.51.100.11,443,tcp,http,search.example,search.example,/,browser-chro,benign,clean
1940.4,192.0.2.13,198.51.100.11,443,tcp,http,news.invalid,news.invalid,/assets/app.css,browser-chro,benign,clean
2004.9,192.0.2.18,198.51.100.12,443,tcp,http,news.invalid,news.invalid,/search?q=meeting+notes,browser-chro,benign,clean
2009.8,192.0.2.30,198.51.100.10,443,tcp,http,mail.example,mail.example,/assets/app.css,browser-chro,benign,clean
2031.4,192.0.2.18,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
2055.2,192.0.2.17,198.51.100.13,443,tcp,http,news.invalid,news.invalid,/index.html,browser-chro,benign,clean
2069.1,192.0.2.16,198.51.100.12,443,tcp,http,intranet.example,intranet.example,/,browser-chro,benign,clean
2124.1,192.0.2.29,198.51.100.11,443,tcp,http,docs.example,docs.example,/api/v1/me,browser-chro,benign,clean
2148.3,192.0.2.14,198.51.100.12,443,tcp,http,news.invalid,news.invalid,/search?q=meeting+notes,browser-chro,benign,clean
2151.9,192.0.2.23,198.51.100.11,443,tcp,http,portal.example,portal.example,/api/v1/me,browser-chro,benign,clean
2181.2,192.0.2.18,198.51.100.11,443,tcp,http,news.invalid,news.invalid,/,browser-chro,benign,clean
2202.8,192.0.2.16,198.51.100.13,443,tcp,http,mail.example,mail.example,/api/v1/me,browser-chro,benign,clean
2207.0,192.0.2.13,198.51.100.11,443,tcp,http,search.example,search.example,/api/v1/me,browser-chro,benign,clean
2212.9,192.0.2.30,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
2217.6,192.0.2.17,198.51.100.12,443,tcp,http,intranet.example,intranet.example,/api/v1/me,browser-chro,benign,clean
2235.4,192.0.2.30,198.51.100.11,443,tcp,http,search.example,search.example,/search?q=meeting+notes,browser-chro,benign,clean
2235.8,192.0.2.17,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
2298.0,192.0.2.16,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
2371.2,192.0.2.14,198.51.100.11,443,tcp,http,mail.example,mail.example,/assets/app.css,browser-chro,benign,clean
2411.3,192.0.2.13,198.51.100.11,443,tcp,http,intranet.example,intranet.example,/search?q=meeting+notes,browser-chro,benign,clean
2421.8,192.0.2.30,198.51.100.12,443,tcp,http,portal.example,portal.example,/index.html,browser-chro,benign,clean
2446.9,192.0.2.29,198.51.100.11,443,tcp,http,portal.example,portal.example,/api/v1/me,browser-chro,benign,clean
2474.6,192.0.2.23,198.51.100.11,443,tcp,http,portal.example,portal.example,/search?q=meeting+notes,browser-chro,benign,clean
2484.1,192.0.2.18,198.51.100.11,443,tcp,http,portal.example,portal.example,/,browser-chro,benign,clean
2526.5,192.0.2.16,198.51.100.10,443,tcp,http,mail.example,mail.example,/assets/app.css,browser-chro,benign,clean
2534.8,192.0.2.23,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
2584.8,192.0.2.14,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
2637.8,192.0.2.30,198.51.100.13,443,tcp,http,portal.example,portal.example,/api/v1/me,browser-chro,benign,clean
2638.8,192.0.2.17,198.51.100.12,443,tcp,http,mail.example,mail.example,/search?q=meeting+notes,browser-chro,benign,clean
2657.5,192.0.2.13,198.51.100.13,443,tcp,http,search.example,search.example,/search?q=meeting+notes,browser-chro,benign,clean
2666.7,192.0.2.29,198.51.100.10,443,tcp,http,docs.example,docs.example,/index.html,browser-chro,benign,clean
2681.4,192.0.2.16,198.51.100.10,443,tcp,http,search.example,search.example,/assets/app.css,browser-chro,benign,clean
2682.2,192.0.2.18,198.51.100.10,443,tcp,http,intranet.example,intranet.example,/,browser-chro,benign,clean
2708.5,192.0.2.14,198.51.100.10,443,tcp,http,news.invalid,news.invalid,/search?q=meeting+notes,browser-chro,benign,clean
2717.3,192.0.2.13,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
2760.8,192.0.2.23,198.51.100.13,443,tcp,http,portal.example,portal.example,/index.html,browser-chro,benign,clean
2789.1,192.0.2.29,198.51.100.10,443,tcp,http,search.example,search.example,/api/v1/me,browser-chro,benign,clean
2812.4,192.0.2.17,198.51.100.12,443,tcp,http,intranet.example,intranet.example,/assets/app.css,browser-chro,benign,clean
2822.4,192.0.2.13,198.51.100.13,443,tcp,http,intranet.example,intranet.example,/assets/app.css,browser-chro,benign,clean
2835.9,192.0.2.29,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
2895.0,192.0.2.18,198.51.100.10,443,tcp,http,wiki.example,wiki.example,/,browser-chro,benign,clean
2941.2,192.0.2.23,198.51.100.10,443,tcp,http,wiki.example,wiki.example,/api/v1/me,browser-chro,benign,clean
2955.4,192.0.2.30,198.51.100.12,443,tcp,http,search.example,search.example,/assets/app.css,browser-chro,benign,clean
2958.5,192.0.2.16,198.51.100.10,443,tcp,http,intranet.example,intranet.example,/assets/app.css,browser-chro,benign,clean
2998.1,192.0.2.14,198.51.100.12,443,tcp,http,portal.example,portal.example,/assets/app.css,browser-chro,benign,clean
3003.7,192.0.2.13,198.51.100.13,443,tcp,http,docs.example,docs.example,/index.html,browser-chro,benign,clean
3015.8,192.0.2.29,198.51.100.11,443,tcp,http,docs.example,docs.example,/search?q=meeting+notes,browser-chro,benign,clean
3055.4,192.0.2.18,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
3172.4,192.0.2.23,198.51.100.13,443,tcp,http,docs.example,docs.example,/assets/app.css,browser-chro,benign,clean
3181.8,192.0.2.13,198.51.100.13,443,tcp,http,docs.example,docs.example,/assets/app.css,browser-chro,benign,clean
3219.8,192.0.2.14,198.51.100.10,443,tcp,http,news.invalid,news.invalid,/assets/app.css,browser-chro,benign,clean
3222.4,192.0.2.16,198.51.100.13,443,tcp,http,mail.example,mail.example,/search?q=meeting+notes,browser-chro,benign,clean
3236.9,192.0.2.30,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
3237.2,192.0.2.18,198.51.100.10,443,tcp,http,news.invalid,news.invalid,/api/v1/me,browser-chro,benign,clean
3259.8,192.0.2.17,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
3261.6,192.0.2.29,198.51.100.12,443,tcp,http,news.invalid,news.invalid,/assets/app.css,browser-chro,benign,clean
3262.9,192.0.2.17,198.51.100.11,443,tcp,http,wiki.example,wiki.example,/assets/app.css,browser-chro,benign,clean
3290.9,192.0.2.30,198.51.100.11,443,tcp,http,news.invalid,news.invalid,/search?q=meeting+notes,browser-chro,benign,clean
3300.8,192.0.2.18,198.51.100.12,443,tcp,http,mail.example,mail.example,/,browser-chro,benign,clean
3307.1,192.0.2.13,198.51.100.10,443,tcp,http,portal.example,portal.example,/api/v1/me,browser-chro,benign,clean
3322.0,192.0.2.16,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
3404.8,192.0.2.18,198.51.100.12,443,tcp,http,search.example,search.example,/assets/app.css,browser-chro,benign,clean
3474.8,192.0.2.29,198.51.100.12,443,tcp,http,intranet.example,intranet.example,/,browser-chro,benign,clean
3491.6,192.0.2.14,198.51.100.10,443,tcp,http,intranet.example,intranet.example,/,browser-chro,benign,clean
3507.9,192.0.2.23,198.51.100.11,443,tcp,http,portal.example,portal.example,/index.html,browser-chro,benign,clean
3521.9,192.0.2.17,198.51.100.10,443,tcp,http,search.example,search.example,/api/v1/me,browser-chro,benign,clean
3558.8,192.0.2.23,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
3606.4,192.0.2.18,198.51.100.11,443,tcp,http,intranet.example,intranet.example,/search?q=meeting+notes,browser-chro,benign,clean
3608.8,192.0.2.14,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
3632.6,192.0.2.16,198.51.100.13,443,tcp,http,intranet.example,intranet.example,/search?q=meeting+notes,browser-chro,benign,clean
3633.6,192.0.2.30,198.51.100.13,443,tcp,http,search.example,search.example,/index.html,browser-chro,benign,clean
3664.8,192.0.2.29,198.51.100.13,443,tcp,http,search.example,search.example,/index.html,browser-chro,benign,clean
3692.1,192.0.2.18,198.51.100.11,443,tcp,http,wiki.example,wiki.example,/search?q=meeting+notes,browser-chro,benign,clean
3711.0,192.0.2.23,198.51.100.13,443,tcp,http,search.example,search.example,/,browser-chro,benign,clean
3717.2,192.0.2.13,198.51.100.13,443,tcp,http,intranet.example,intranet.example,/api/v1/me,browser-chro,benign,clean
3741.3,192.0.2.13,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
3774.1,192.0.2.17,198.51.100.11,443,tcp,http,search.example,search.example,/assets/app.css,browser-chro,benign,clean
3777.6,192.0.2.14,198.51.100.12,443,tcp,http,intranet.example,intranet.example,/search?q=meeting+notes,browser-chro,benign,clean
3782.2,192.0.2.30,198.51.100.12,443,tcp,http,news.invalid,news.invalid,/,browser-chro,benign,clean
3840.5,192.0.2.17,198.51.100.11,443,tcp,http,mail.example,mail.example,/search?q=meeting+notes,browser-chro,benign,clean
3859.9,192.0.2.29,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
3889.5,192.0.2.29,198.51.100.10,443,tcp,http,news.invalid,news.invalid,/,browser-chro,benign,clean
3920.4,192.0.2.16,198.51.100.10,443,tcp,http,mail.example,mail.example,/index.html,browser-chro,benign,clean
3927.1,192.0.2.14,198.51.100.12,443,tcp,http,wiki.example,wiki.example,/index.html,browser-chro,benign,clean
3952.5,192.0.2.30,198.51.100.12,443,tcp,http,search.example,search.example,/index.html,browser-chro,benign,clean
3972.1,192.0.2.13,198.51.100.11,443,tcp,http,news.invalid,news.invalid,/api/v1/me,browser-chro,benign,clean
4006.4,192.0.2.23,198.51.100.13,443,tcp,http,mail.example,mail.example,/index.html,browser-chro,benign,clean
4008.0,192.0.2.16,198.51.100.12,443,tcp,http,portal.example,portal.example,/assets/app.css,browser-chro,benign,clean
4064.6,192.0.2.18,198.51.100.10,443,tcp,http,wiki.example,wiki.example,/api/v1/me,browser-chro,benign,clean
4067.1,192.0.2.29,198.51.100.13,443,tcp,http,docs.example,docs.example,/,browser-chro,benign,clean
4079.4,192.0.2.18,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
4084.1,192.0.2.14,198.51.100.13,443,tcp,http,search.example,search.example,/assets/app.css,browser-chro,benign,clean
4114.2,192.0.2.17,198.51.100.12,443,tcp,http,intranet.example,intranet.example,/api/v1/me,browser-chro,benign,clean
4161.4,192.0.2.30,198.51.100.12,443,tcp,http,docs.example,docs.example,/index.html,browser-chro,benign,clean
4241.9,192.0.2.14,198.51.100.10,443,tcp,http,intranet.example,intranet.example,/api/v1/me,browser-chro,benign,clean
4260.9,192.0.2.30,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
4268.0,192.0.2.13,198.51.100.12,443,tcp,http,wiki.example,wiki.example,/index.html,browser-chro,benign,clean
4283.8,192.0.2.17,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
4297.6,192.0.2.23,198.51.100.12,443,tcp,http,search.example,search.example,/index.html,browser-chro,benign,clean
4299.2,192.0.2.18,198.51.100.10,443,tcp,http,wiki.example,wiki.example,/assets/app.css,browser-chro,benign,clean
4346.0,192.0.2.16,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
4369.7,192.0.2.16,198.51.100.13,443,tcp,http,docs.example,docs.example,/api/v1/me,browser-chro,benign,clean
4379.7,192.0.2.17,198.51.100.13,443,tcp,http,wiki.example,wiki.example,/search?q=meeting+notes,browser-chro,benign,clean
4401.8,192.0.2.29,198.51.100.10,443,tcp,http,intranet.example,intranet.example,/assets/app.css,browser-chro,benign,clean
4414.6,192.0.2.30,198.51.100.12,443,tcp,http,search.example,search.example,/search?q=meeting+notes,browser-chro,benign,clean
4475.7,192.0.2.18,198.51.100.11,443,tcp,http,portal.example,portal.example,/api/v1/me,browser-chro,benign,clean
4530.0,192.0.2.16,198.51.100.10,443,tcp,http,mail.example,mail.example,/api/v1/me,browser-chro,benign,clean
4557.0,192.0.2.14,198.51.100.11,443,tcp,http,news.invalid,news.invalid,/index.html,browser-chro,benign,clean
4563.1,192.0.2.23,198.51.100.12,443,tcp,http,wiki.example,wiki.example,/,browser-chro,benign,clean
4567.0,192.0.2.14,198.51.100.12,443,tcp,http,news.invalid,news.invalid,/,browser-chro,benign,clean
4578.0,192.0.2.13,198.51.100.12,443,tcp,http,portal.example,portal.example,/index.html,browser-chro,benign,clean
4582.8,192.0.2.23,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
4616.9,192.0.2.30,198.51.100.13,443,tcp,http,docs.example,docs.example,/index.html,browser-chro,benign,clean
4632.8,192.0.2.14,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
4699.0,192.0.2.29,198.51.100.10,443,tcp,http,portal.example,portal.example,/assets/app.css,browser-chro,benign,clean
4722.0,192.0.2.17,198.51.100.12,443,tcp,http,search.example,search.example,/assets/app.css,browser-chro,benign,clean
4765.3,192.0.2.13,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
4766.1,192.0.2.23,198.51.100.12,443,tcp,http,search.example,search.example,/search?q=meeting+notes,browser-chro,benign,clean
4846.6,192.0.2.14,198.51.100.12,443,tcp,http,portal.example,portal.example,/api/v1/me,browser-chro,benign,clean
4872.2,192.0.2.18,198.51.100.10,443,tcp,http,docs.example,docs.example,/index.html,browser-chro,benign,clean
4883.9,192.0.2.29,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
4962.9,192.0.2.16,198.51.100.13,443,tcp,http,mail.example,mail.example,/index.html,browser-chro,benign,clean
4968.1,192.0.2.29,198.51.100.12,443,tcp,http,mail.example,mail.example,/search?q=meeting+notes,browser-chro,benign,clean
4985.0,192.0.2.30,198.51.100.11,443,tcp,http,portal.example,portal.example,/api/v1/me,browser-chro,benign,clean
5021.4,192.0.2.17,198.51.100.10,443,tcp,http,docs.example,docs.example,/,browser-chro,benign,clean
5035.6,192.0.2.13,198.51.100.12,443,tcp,http,intranet.example,intranet.example,/assets/app.css,browser-chro,benign,clean
5046.6,192.0.2.23,198.51.100.13,443,tcp,http,intranet.example,intranet.example,/api/v1/me,browser-chro,benign,clean
5084.9,192.0.2.30,198.51.100.13,443,tcp,http,search.example,search.example,/search?q=meeting+notes,browser-chro,benign,clean
5103.4,192.0.2.18,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
5140.4,192.0.2.14,198.51.100.13,443,tcp,http,news.invalid,news.invalid,/search?q=meeting+notes,browser-chro,benign,clean
5215.6,192.0.2.23,198.51.100.13,443,tcp,http,intranet.example,intranet.example,/search?q=meeting+notes,browser-chro,benign,clean
5245.7,192.0.2.29,198.51.100.10,443,tcp,http,docs.example,docs.example,/,browser-chro,benign,clean
5278.3,192.0.2.29,198.51.100.12,443,tcp,http,mail.example,mail.example,/assets/app.css,browser-chro,benign,clean
5284.9,192.0.2.30,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
5285.7,192.0.2.18,198.51.100.10,443,tcp,http,search.example,search.example,/,browser-chro,benign,clean
5298.7,192.0.2.17,198.51.100.12,443,tcp,http,news.invalid,news.invalid,/index.html,browser-chro,benign,clean
5307.8,192.0.2.17,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
5332.7,192.0.2.16,198.51.100.13,443,tcp,http,news.invalid,news.invalid,/search?q=meeting+notes,browser-chro,benign,clean
5370.0,192.0.2.16,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
5394.3,192.0.2.17,198.51.100.11,443,tcp,http,wiki.example,wiki.example,/api/v1/me,browser-chro,benign,clean
5397.1,192.0.2.13,198.51.100.12,443,tcp,http,mail.example,mail.example,/assets/app.css,browser-chro,benign,clean
5426.8,192.0.2.16,198.51.100.11,443,tcp,http,news.invalid,news.invalid,/,browser-chro,benign,clean
5439.4,192.0.2.30,198.51.100.13,443,tcp,http,news.invalid,news.invalid,/,browser-chro,benign,clean
5498.5,192.0.2.29,198.51.100.10,443,tcp,http,portal.example,portal.example,/api/v1/me,browser-chro,benign,clean
5511.4,192.0.2.14,198.51.100.11,443,tcp,http,news.invalid,news.invalid,/index.html,browser-chro,benign,clean
5567.7,192.0.2.18,198.51.100.10,443,tcp,http,portal.example,portal.example,/search?q=meeting+notes,browser-chro,benign,clean
5606.8,192.0.2.23,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
5610.3,192.0.2.23,198.51.100.13,443,tcp,http,docs.example,docs.example,/index.html,browser-chro,benign,clean
5653.4,192.0.2.17,198.51.100.13,443,tcp,http,intranet.example,intranet.example,/,browser-chro,benign,clean
5656.8,192.0.2.14,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
5675.0,192.0.2.13,198.51.100.12,443,tcp,http,intranet.example,intranet.example,/assets/app.css,browser-chro,benign,clean
5750.6,192.0.2.16,198.51.100.12,443,tcp,http,news.invalid,news.invalid,/assets/app.css,browser-chro,benign,clean
5780.6,192.0.2.29,198.51.100.10,443,tcp,http,news.invalid,news.invalid,/api/v1/me,browser-chro,benign,clean
5789.3,192.0.2.13,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
