ts,src,dst,dport,proto,app,sni,host,uri,ja3,family,verdict
325.7,192.0.2.14,198.51.100.10,443,tcp,http,wiki.example,wiki.example,/search?q=meeting+notes,browser-chro,benign,clean
331.9,192.0.2.18,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
336.5,192.0.2.30,198.51.100.12,443,tcp,http,static.example,203.0.113.11,"/api/v1/telemetry/up?d=@M@M@M@M@M…",c2-fronting-,campaign,malicious
337.1,192.0.2.23,198.51.100.11,443,tcp,http,search.example,search.example,/index.html,browser-chro,benign,clean
346.8,192.0.2.16,198.51.100.11,443,tcp,http,docs.example,docs.example,/,browser-chro,benign,clean
354.7,192.0.2.17,198.51.100.11,443,tcp,http,search.example,search.example,/api/v1/me,browser-chro,benign,clean
361.3,192.0.2.14,198.51.100.10,443,tcp,http,mail.example,mail.example,/search?q=meeting+notes,browser-chro,benign,clean
366.2,192.0.2.17,198.51.100.10,443,tcp,http,assets.example,203.0.113.13,/api/v1/telemetry,c2-fronting-,campaign,malicious
367.7,192.0.2.23,198.51.100.12,443,tcp,http,cdn.example,203.0.113.12,/api/v1/telemetry,c2-fronting-,campaign,malicious
375.8,192.0.2.30,198.51.100.10,443,tcp,http,updates.example,203.0.113.10,/api/v1/telemetry,c2-fronting-,campaign,malicious
380.0,192.0.2.29,198.51.100.12,443,tcp,http,intranet.example,intranet.example,/search?q=meeting+notes,browser-chro,benign,clean
386.9,192.0.2.18,198.51.100.12,443,tcp,http,portal.example,portal.example,/index.html,browser-chro,benign,clean
411.9,192.0.2.17,198.51.100.12,443,tcp,http,static.example,203.0.113.11,/api/v1/telemetry,c2-fronting-,campaign,malicious
415.8,192.0.2.30,198.51.100.12,443,tcp,http,assets.example,203.0.113.12,/api/v1/telemetry,c2-fronting-,campaign,malicious
419.2,192.0.2.23,198.51.100.12,443,tcp,http,assets.example,203.0.113.12,/api/v1/telemetry,c2-fronting-,campaign,malicious
444.9,192.0.2.13,198.51.100.12,443,tcp,http,search.example,search.example,/search?q=meeting+notes,browser-chro,benign,clean
456.8,192.0.2.30,198.51.100.10,443,tcp,http,updates.example,203.0.113.10,/api/v1/telemetry,c2-fronting-,campaign,malicious
458.7,192.0.2.17,198.51.100.12,443,tcp,http,assets.example,203.0.113.14,/api/v1/telemetry,c2-fronting-,campaign,malicious
459.6,192.0.2.23,198.51.100.11,443,tcp,http,cdn.example,203.0.113.11,/api/v1/telemetry,c2-fronting-,campaign,malicious
485.3,192.0.2.14,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
485.9,192.0.2.30,198.51.100.12,443,tcp,http,portal.example,portal.example,/index.html,browser-chro,benign,clean
500.2,192.0.2.30,198.51.100.12,443,tcp,http,assets.example,203.0.113.12,/api/v1/telemetry,c2-fronting-,campaign,malicious
503.3,192.0.2.17,198.51.100.11,443,tcp,http,static.example,203.0.113.13,/api/v1/telemetry,c2-fronting-,campaign,malicious
508.5,192.0.2.23,198.51.100.10,443,tcp,http,api.example,203.0.113.10,/api/v1/telemetry,c2-fronting-,campaign,malicious
524.8,192.0.2.16,198.51.100.12,443,tcp,http,wiki.example,wiki.example,/api/v1/me,browser-chro,benign,clean
545.4,192.0.2.17,198.51.100.11,443,tcp,http,api.example,203.0.113.12,/api/v1/telemetry,c2-fronting-,campaign,malicious
549.1,192.0.2.30,198.51.100.12,443,tcp,http,assets.example,203.0.113.10,/api/v1/telemetry,c2-fronting-,campaign,malicious
552.3,192.0.2.17,198.51.100.10,443,tcp,http,search.example,search.example,/assets/app.css,browser-chro,benign,clean
552.3,192.0.2.23,198.51.100.13,443,tcp,http,assets.example,203.0.113.13,/api/v1/telemetry,c2-fronting-,campaign,malicious
588.6,192.0.2.23,198.51.100.10,443,tcp,http,wiki.example,wiki.example,/assets/app.css,browser-chro,benign,clean
596.3,192.0.2.23,198.51.100.11,443,tcp,http,cdn.example,203.0.113.13,/api/v1/telemetry,c2-fronting-,campaign,malicious
603.4,192.0.2.29,198.51.100.10,443,tcp,http,portal.example,portal.example,/api/v1/me,browser-chro,benign,clean
603.7,192.0.2.30,198.51.100.11,443,tcp,http,api.example,203.0.113.13,/api/v1/telemetry,c2-fronting-,campaign,malicious
604.6,192.0.2.17,198.51.100.11,443,tcp,http,static.example,203.0.113.11,/api/v1/telemetry,c2-fronting-,campaign,malicious
617.5,192.0.2.16,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
637.5,192.0.2.23,198.51.100.10,443,tcp,http,static.example,203.0.113.11,"/api/v1/telemetry/up?d=@M@M@M@M@M…",c2-fronting-,campaign,malicious
643.7,192.0.2.30,198.51.100.11,443,tcp,http,api.example,203.0.113.11,"/api/v1/telemetry/up?d=@M@M@M@M@M…",c2-fronting-,campaign,malicious
654.8,192.0.2.17,198.51.100.10,443,tcp,http,assets.example,203.0.113.13,"/api/v1/telemetry/up?d=@M@M@M@M@M…",c2-fronting-,campaign,malicious
661.7,192.0.2.18,198.51.100.10,443,tcp,http,portal.example,portal.example,/api/v1/me,browser-chro,benign,clean
680.6,192.0.2.30,198.51.100.11,443,tcp,http,assets.example,203.0.113.14,/api/v1/telemetry,c2-fronting-,campaign,malicious
681.3,192.0.2.23,198.51.100.12,443,tcp,http,api.example,203.0.113.10,/api/v1/telemetry,c2-fronting-,campaign,malicious
684.5,192.0.2.13,198.51.100.10,443,tcp,http,intranet.example,intranet.example,/,browser-chro,benign,clean
698.7,192.0.2.17,198.51.100.11,443,tcp,http,static.example,203.0.113.14,/api/v1/telemetry,c2-fronting-,campaign,malicious
727.3,192.0.2.23,198.51.100.12,443,tcp,http,cdn.example,203.0.113.12,/api/v1/telemetry,c2-fronting-,campaign,malicious
733.0,192.0.2.30,198.51.100.12,443,tcp,http,static.example,203.0.113.10,/api/v1/telemetry,c2-fronting-,campaign,malicious
745.2,192.0.2.17,198.51.100.13,443,tcp,http,api.example,203.0.113.14,/api/v1/telemetry,c2-fronting-,campaign,malicious
754.5,192.0.2.17,198.51.100.10,443,tcp,http,intranet.example,intranet.example,/,browser-chro,benign,clean
764.3,192.0.2.30,198.51.100.12,443,tcp,http,assets.example,203.0.113.12,/api/v1/telemetry,c2-fronting-,campaign,malicious
775.6,192.0.2.23,198.51.100.12,443,tcp,http,assets.example,203.0.113.10,/api/v1/telemetry,c2-fronting-,campaign,malicious
798.1,192.0.2.17,198.51.100.12,443,tcp,http,api.example,203.0.113.11,/api/v1/telemetry,c2-fronting-,campaign,malicious
808.5,192.0.2.30,198.51.100.10,443,tcp,http,updates.example,203.0.113.12,/api/v1/telemetry,c2-fronting-,campaign,malicious
823.8,192.0.2.23,198.51.100.10,443,tcp,http,static.example,203.0.113.14,/api/v1/telemetry,c2-fronting-,campaign,malicious
828.3,192.0.2.30,198.51.100.12,443,tcp,http,wiki.example,wiki.example,/index.html,browser-chro,benign,clean
828.8,192.0.2.16,198.51.100.11,443,tcp,http,mail.example,mail.example,/,browser-chro,benign,clean
833.9,192.0.2.14,198.51.100.13,443,tcp,http,search.example,search.example,/,browser-chro,benign,clean
841.1,192.0.2.17,198.51.100.12,443,tcp,http,assets.example,203.0.113.14,/api/v1/telemetry,c2-fronting-,campaign,malicious
856.6,192.0.2.30,198.51.100.10,443,tcp,http,cdn.example,203.0.113.10,/api/v1/telemetry,c2-fronting-,campaign,malicious
859.9,192.0.2.23,198.51.100.10,443,tcp,http,cdn.example,203.0.113.13,/api/v1/telemetry,c2-fronting-,campaign,malicious
862.0,192.0.2.29,198.51.100.11,443,tcp,http,intranet.example,intranet.example,/index.html,browser-chro,benign,clean
876.5,192.0.2.17,198.51.100.12,443,tcp,http,docs.example,docs.example,/search?q=meeting+notes,browser-chro,benign,clean
887.4,192.0.2.17,198.51.100.12,443,tcp,http,api.example,203.0.113.12,/api/v1/telemetry,c2-fronting-,campaign,malicious
896.6,192.0.2.30,198.51.100.11,443,tcp,http,static.example,203.0.113.12,/api/v1/telemetry,c2-fronting-,campaign,malicious
899.9,192.0.2.23,198.51.100.12,443,tcp,http,docs.example,docs.example,/index.html,browser-chro,benign,clean
903.7,192.0.2.23,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
906.3,192.0.2.23,198.51.100.12,443,tcp,http,assets.example,203.0.113.13,/api/v1/telemetry,c2-fronting-,campaign,malicious
933.7,192.0.2.17,198.51.100.12,443,tcp,http,cdn.example,203.0.113.14,/api/v1/telemetry,c2-fronting-,campaign,malicious
935.9,192.0.2.30,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
939.8,192.0.2.30,198.51.100.10,443,tcp,http,static.example,203.0.113.11,"/api/v1/telemetry/up?d=@M@M@M@M@M…",c2-fronting-,campaign,malicious
950.9,192.0.2.23,198.51.100.11,443,tcp,http,updates.example,203.0.113.13,"/api/v1/telemetry/up?d=@M@M@M@M@M…",c2-fronting-,campaign,malicious
959.5,192.0.2.18,198.51.100.12,443,tcp,http,news.invalid,news.invalid,/api/v1/me,browser-chro,benign,clean
972.4,192.0.2.13,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
978.0,192.0.2.17,198.51.100.11,443,tcp,http,static.example,203.0.113.13,"/api/v1/telemetry/up?d=@M@M@M@M@M…",c2-fronting-,campaign,malicious
983.7,192.0.2.23,198.51.100.12,443,tcp,http,api.example,203.0.113.14,/api/v1/telemetry,c2-fronting-,campaign,malicious
989.8,192.0.2.30,198.51.100.12,443,tcp,http,updates.example,203.0.113.12,/api/v1/telemetry,c2-fronting-,campaign,malicious
1018.0,192.0.2.17,198.51.100.11,443,tcp,http,updates.example,203.0.113.13,/api/v1/telemetry,c2-fronting-,campaign,malicious
1022.6,192.0.2.23,198.51.100.12,443,tcp,http,updates.example,203.0.113.10,/api/v1/telemetry,c2-fronting-,campaign,malicious
1035.4,192.0.2.30,198.51.100.12,443,tcp,http,api.example,203.0.113.14,/api/v1/telemetry,c2-fronting-,campaign,malicious
1056.4,192.0.2.17,198.51.100.13,443,tcp,http,cdn.example,203.0.113.14,/api/v1/telemetry,c2-fronting-,campaign,malicious
1060.2,192.0.2.23,198.51.100.13,443,tcp,http,assets.example,203.0.113.13,/api/v1/telemetry,c2-fronting-,campaign,malicious
1077.5,192.0.2.30,198.51.100.12,443,tcp,http,updates.example,203.0.113.12,/api/v1/telemetry,c2-fronting-,campaign,malicious
1090.0,192.0.2.14,198.51.100.11,443,tcp,http,docs.example,docs.example,/assets/app.css,browser-chro,benign,clean
1095.4,192.0.2.13,198.51.100.13,443,tcp,http,docs.example,docs.example,/index.html,browser-chro,benign,clean
1104.1,192.0.2.17,198.51.100.12,443,tcp,http,updates.example,203.0.113.12,/api/v1/telemetry,c2-fronting-,campaign,malicious
1104.7,192.0.2.23,198.51.100.12,443,tcp,http,cdn.example,203.0.113.12,/api/v1/telemetry,c2-fronting-,campaign,malicious
1123.1,192.0.2.30,198.51.100.11,443,tcp,http,api.example,203.0.113.11,/api/v1/telemetry,c2-fronting-,campaign,malicious
1133.8,192.0.2.30,198.51.100.10,443,tcp,http,wiki.example,wiki.example,/assets/app.css,browser-chro,benign,clean
1146.7,192.0.2.17,198.51.100.11,443,tcp,http,api.example,203.0.113.12,/api/v1/telemetry,c2-fronting-,campaign,malicious
1148.4,192.0.2.18,198.51.100.12,443,tcp,http,intranet.example,intranet.example,/,browser-chro,benign,clean
1149.4,192.0.2.23,198.51.100.11,443,tcp,http,wiki.example,wiki.example,/index.html,browser-chro,benign,clean
1155.1,192.0.2.23,198.51.100.11,443,tcp,http,updates.example,203.0.113.11,/api/v1/telemetry,c2-fronting-,campaign,malicious
1165.3,192.0.2.30,198.51.100.12,443,tcp,http,cdn.example,203.0.113.14,/api/v1/telemetry,c2-fronting-,campaign,malicious
1189.4,192.0.2.17,198.51.100.11,443,tcp,http,updates.example,203.0.113.13,/api/v1/telemetry,c2-fronting-,campaign,malicious
1198.6,192.0.2.23,198.51.100.11,443,tcp,http,updates.example,203.0.113.13,/api/v1/telemetry,c2-fronting-,campaign,malicious
1202.7,192.0.2.16,198.51.100.12,443,tcp,http,news.invalid,news.invalid,/,browser-chro,benign,clean
1215.4,192.0.2.30,198.51.100.13,443,tcp,http,assets.example,203.0.113.12,/api/v1/telemetry,c2-fronting-,campaign,malicious
1231.7,192.0.2.17,198.51.100.13,443,tcp,http,api.example,203.0.113.12,/api/v1/telemetry,c2-fronting-,campaign,malicious
1242.0,192.0.2.23,198.51.100.13,443,tcp,http,static.example,203.0.113.12,"/api/v1/telemetry/up?d=@M@M@M@M@M…",c2-fronting-,campaign,malicious
1248.5,192.0.2.23,198.51.100.11,443,tcp,http,wiki.example,wiki.example,/assets/app.css,browser-chro,benign,clean
1248.9,192.0.2.29,198.51.100.12,443,tcp,http,docs.example,docs.example,/index.html,browser-chro,benign,clean
1253.5,192.0.2.13,198.51.100.10,443,tcp,http,docs.example,docs.example,/api/v1/me,browser-chro,benign,clean
1265.5,192.0.2.30,198.51.100.12,443,tcp,http,api.example,203.0.113.13,"/api/v1/telemetry/up?d=@M@M@M@M@M…",c2-fronting-,campaign,malicious
1267.3,192.0.2.17,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
1270.3,192.0.2.17,198.51.100.10,443,tcp,http,assets.example,203.0.113.13,"/api/v1/telemetry/up?d=@M@M@M@M@M…",c2-fronting-,campaign,malicious
1275.3,192.0.2.14,198.51.100.12,443,tcp,http,wiki.example,wiki.example,/assets/app.css,browser-chro,benign,clean
1290.4,192.0.2.23,198.51.100.11,443,tcp,http,assets.example,203.0.113.14,/api/v1/telemetry,c2-fronting-,campaign,malicious
1293.0,192.0.2.29,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
1295.1,192.0.2.30,198.51.100.12,443,tcp,http,updates.example,203.0.113.12,/api/v1/telemetry,c2-fronting-,campaign,malicious
1316.2,192.0.2.17,198.51.100.10,443,tcp,http,assets.example,203.0.113.10,/api/v1/telemetry,c2-fronting-,campaign,malicious
1317.6,192.0.2.17,198.51.100.10,443,tcp,http,docs.example,docs.example,/assets/app.css,browser-chro,benign,clean
1341.5,192.0.2.18,198.51.100.12,443,tcp,http,wiki.example,wiki.example,/search?q=meeting+notes,browser-chro,benign,clean
1355.9,192.0.2.18,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
1407.3,192.0.2.29,198.51.100.10,443,tcp,http,news.invalid,news.invalid,/assets/app.css,browser-chro,benign,clean
1409.5,192.0.2.13,198.51.100.12,443,tcp,http,mail.example,mail.example,/search?q=meeting+notes,browser-chro,benign,clean
1431.0,192.0.2.14,198.51.100.10,443,tcp,http,portal.example,portal.example,/,browser-chro,benign,clean
1482.1,192.0.2.23,198.51.100.12,443,tcp,http,search.example,search.example,/index.html,browser-chro,benign,clean
1484.5,192.0.2.16,198.51.100.12,443,tcp,http,news.invalid,news.invalid,/search?q=meeting+notes,browser-chro,benign,clean
1500.3,192.0.2.30,198.51.100.12,443,tcp,http,mail.example,mail.example,/index.html,browser-chro,benign,clean
1509.3,192.0.2.14,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
1562.7,192.0.2.18,198.51.100.11,443,tcp,http,docs.example,docs.example,/,browser-chro,benign,clean
1616.6,192.0.2.29,198.51.100.12,443,tcp,http,docs.example,docs.example,/index.html,browser-chro,benign,clean
1623.4,192.0.2.13,198.51.100.12,443,tcp,http,wiki.example,wiki.example,/search?q=meeting+notes,browser-chro,benign,clean
1641.5,192.0.2.16,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
1641.7,192.0.2.23,198.51.100.13,443,tcp,http,intranet.example,intranet.example,/assets/app.css,browser-chro,benign,clean
1670.5,192.0.2.17,198.51.100.12,443,tcp,http,mail.example,mail.example,/assets/app.css,browser-chro,benign,clean
1703.9,192.0.2.14,198.51.100.12,443,tcp,http,search.example,search.example,/search?q=meeting+notes,browser-chro,benign,clean
1780.2,192.0.2.30,198.51.100.11,443,tcp,http,wiki.example,wiki.example,/,browser-chro,benign,clean
1786.7,192.0.2.16,198.51.100.11,443,tcp,http,wiki.example,wiki.example,/assets/app.css,browser-chro,benign,clean
1861.6,192.0.2.13,198.51.100.13,443,tcp,http,wiki.example,wiki.example,/api/v1/me,browser-chro,benign,clean
1882.9,192.0.2.29,198.51.100.11,443,tcp,http,news.invalid,news.invalid,/search?q=meeting+notes,browser-chro,benign,clean
1895.7,192.0.2.18,198.51.100.11,443,tcp,http,intranet.example,intranet.example,/index.html,browser-chro,benign,clean
1914.0,192.0.2.14,198.51.100.13,443,tcp,http,docs.example,docs.example,/assets/app.css,browser-chro,benign,clean
1924.1,192.0.2.23,198.51.100.12,443,tcp,http,search.example,search.example,/search?q=meeting+notes,browser-chro,benign,clean
1927.7,192.0.2.23,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
1953.5,192.0.2.30,198.51.100.13,443,tcp,http,mail.example,mail.example,/assets/app.css,browser-chro,benign,clean
1959.9,192.0.2.30,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
1991.7,192.0.2.17,198.51.100.10,443,tcp,http,search.example,search.example,/,browser-chro,benign,clean
1996.4,192.0.2.13,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
2022.4,192.0.2.16,198.51.100.13,443,tcp,http,intranet.example,intranet.example,/index.html,browser-chro,benign,clean
2034.0,192.0.2.18,198.51.100.10,443,tcp,http,news.invalid,news.invalid,/,browser-chro,benign,clean
2068.5,192.0.2.13,198.51.100.11,443,tcp,http,search.example,search.example,/index.html,browser-chro,benign,clean
2116.7,192.0.2.23,198.51.100.13,443,tcp,http,mail.example,mail.example,/api/v1/me,browser-chro,benign,clean
2126.7,192.0.2.23,198.51.100.13,443,tcp,http,mail.example,mail.example,/index.html,browser-chro,benign,clean
2230.4,192.0.2.17,198.51.100.11,443,tcp,http,news.invalid,news.invalid,/assets/app.css,browser-chro,benign,clean
2291.3,192.0.2.17,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
2310.9,192.0.2.29,198.51.100.11,443,tcp,http,news.invalid,news.invalid,/api/v1/me,browser-chro,benign,clean
2317.0,192.0.2.29,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
2319.1,192.0.2.30,198.51.100.10,443,tcp,http,docs.example,docs.example,/assets/app.css,browser-chro,benign,clean
2354.6,192.0.2.13,198.51.100.10,443,tcp,http,wiki.example,wiki.example,/api/v1/me,browser-chro,benign,clean
2355.5,192.0.2.16,198.51.100.12,443,tcp,http,search.example,search.example,/index.html,browser-chro,benign,clean
2358.1,192.0.2.14,198.51.100.10,443,tcp,http,docs.example,docs.example,/,browser-chro,benign,clean
2379.9,192.0.2.18,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
2395.5,192.0.2.23,198.51.100.12,443,tcp,http,search.example,search.example,/index.html,browser-chro,benign,clean
2485.9,192.0.2.13,198.51.100.11,443,tcp,http,mail.example,mail.example,/,browser-chro,benign,clean
2497.1,192.0.2.29,198.51.100.11,443,tcp,http,mail.example,mail.example,/assets/app.css,browser-chro,benign,clean
2505.4,192.0.2.18,198.51.100.11,443,tcp,http,intranet.example,intranet.example,/api/v1/me,browser-chro,benign,clean
2515.8,192.0.2.17,198.51.100.10,443,tcp,http,mail.example,mail.example,/api/v1/me,browser-chro,benign,clean
2533.3,192.0.2.14,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
2538.2,192.0.2.14,198.51.100.13,443,tcp,http,search.example,search.example,/,browser-chro,benign,clean
2601.1,192.0.2.17,198.51.100.11,443,tcp,http,mail.example,mail.example,/search?q=meeting+notes,browser-chro,benign,clean
2653.4,192.0.2.23,198.51.100.13,443,tcp,http,mail.example,mail.example,/assets/app.css,browser-chro,benign,clean
2653.9,192.0.2.30,198.51.100.10,443,tcp,http,docs.example,docs.example,/index.html,browser-chro,benign,clean
2665.5,192.0.2.16,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
2743.8,192.0.2.16,198.51.100.12,443,tcp,http,mail.example,mail.example,/assets/app.css,browser-chro,benign,clean
2757.5,192.0.2.14,198.51.100.13,443,tcp,http,search.example,search.example,/search?q=meeting+notes,browser-chro,benign,clean
2799.8,192.0.2.18,198.51.100.12,443,tcp,http,mail.example,mail.example,/assets/app.css,browser-chro,benign,clean
2846.1,192.0.2.13,198.51.100.10,443,tcp,http,mail.example,mail.example,/assets/app.css,browser-chro,benign,clean
2849.2,192.0.2.16,198.51.100.10,443,tcp,http,intranet.example,intranet.example,/assets/app.css,browser-chro,benign,clean
2872.3,192.0.2.30,198.51.100.10,443,tcp,http,docs.example,docs.example,/index.html,browser-chro,benign,clean
