ts,src,dst,dport,proto,app,sni,host,uri,ja3,family,verdict
228.5,192.0.2.16,198.51.100.10,443,tcp,http,news.invalid,news.invalid,/search?q=meeting+notes,browser-chro,benign,clean
254.1,192.0.2.21,198.51.100.11,443,tcp,http,intranet.example,intranet.example,/index.html,browser-chro,benign,clean
254.8,192.0.2.17,198.51.100.13,443,tcp,http,intranet.example,intranet.example,/index.html,browser-chro,benign,clean
348.5,192.0.2.28,198.51.100.13,443,tcp,http,docs.example,docs.example,/search?q=meeting+notes,browser-chro,benign,clean
380.2,192.0.2.23,198.51.100.13,443,tcp,http,intranet.example,intranet.example,/search?q=meeting+notes,browser-chro,benign,clean
384.7,192.0.2.26,198.51.100.10,443,tcp,http,search.example,search.example,/search?q=meeting+notes,browser-chro,benign,clean
394.4,192.0.2.30,198.51.100.12,443,tcp,http,search.example,search.example,/search?q=meeting+notes,browser-chro,benign,clean
461.5,192.0.2.16,198.51.100.11,443,tcp,http,news.invalid,news.invalid,/assets/app.css,browser-chro,benign,clean
489.3,192.0.2.21,198.51.100.10,443,tcp,http,news.invalid,news.invalid,/api/v1/me,browser-chro,benign,clean
490.9,192.0.2.22,198.51.100.10,443,tcp,http,news.invalid,news.invalid,/api/v1/me,browser-chro,benign,clean
498.2,192.0.2.26,198.51.100.11,443,tcp,http,search.example,search.example,/assets/app.css,browser-chro,benign,clean
539.1,192.0.2.17,198.51.100.13,443,tcp,http,wiki.example,wiki.example,/search?q=meeting+notes,browser-chro,benign,clean
549.1,192.0.2.17,198.51.100.12,443,tcp,http,docs.example,docs.example,/index.html,browser-chro,benign,clean
599.3,192.0.2.23,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
680.7,192.0.2.22,198.51.100.13,443,tcp,http,news.invalid,news.invalid,/assets/app.css,browser-chro,benign,clean
688.0,192.0.2.23,198.51.100.10,443,tcp,http,search.example,search.example,/index.html,browser-chro,benign,clean
695.8,192.0.2.26,198.51.100.13,443,tcp,http,portal.example,portal.example,/api/v1/me,browser-chro,benign,clean
705.2,192.0.2.16,198.51.100.10,443,tcp,http,search.example,search.example,/,browser-chro,benign,clean
719.0,192.0.2.28,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
734.6,192.0.2.30,198.51.100.10,443,tcp,http,search.example,search.example,/api/v1/me,browser-chro,benign,clean
739.5,192.0.2.16,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
759.1,192.0.2.28,198.51.100.12,443,tcp,http,search.example,search.example,/assets/app.css,browser-chro,benign,clean
774.5,192.0.2.21,198.51.100.13,443,tcp,http,wiki.example,wiki.example,/search?q=meeting+notes,browser-chro,benign,clean
815.4,192.0.2.17,198.51.100.11,443,tcp,http,docs.example,docs.example,/search?q=meeting+notes,browser-chro,benign,clean
824.6,192.0.2.26,198.51.100.10,443,tcp,http,docs.example,docs.example,/assets/app.css,browser-chro,benign,clean
901.4,192.0.2.30,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
918.3,192.0.2.28,198.51.100.13,443,tcp,http,intranet.example,intranet.example,/api/v1/me,browser-chro,benign,clean
919.9,192.0.2.23,198.51.100.10,443,tcp,http,mail.example,mail.example,/api/v1/me,browser-chro,benign,clean
930.9,192.0.2.17,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
955.6,192.0.2.17,198.51.100.11,443,tcp,http,news.invalid,news.invalid,/api/v1/me,browser-chro,benign,clean
972.5,192.0.2.26,198.51.100.12,443,tcp,http,wiki.example,wiki.example,/search?q=meeting+notes,browser-chro,benign,clean
1012.6,192.0.2.21,198.51.100.12,443,tcp,http,news.invalid,news.invalid,/search?q=meeting+notes,browser-chro,benign,clean
1019.7,192.0.2.30,198.51.100.10,443,tcp,http,news.invalid,news.invalid,/index.html,browser-chro,benign,clean
1021.1,192.0.2.22,198.51.100.10,443,tcp,http,portal.example,portal.example,/index.html,browser-chro,benign,clean
1065.2,192.0.2.16,198.51.100.11,443,tcp,http,docs.example,docs.example,/index.html,browser-chro,benign,clean
1118.3,192.0.2.26,198.51.100.11,443,tcp,http,wiki.example,wiki.example,/assets/app.css,browser-chro,benign,clean
1124.4,192.0.2.22,198.51.100.10,443,tcp,http,portal.example,portal.example,/search?q=meeting+notes,browser-chro,benign,clean
1155.1,192.0.2.28,198.51.100.12,443,tcp,http,news.invalid,news.invalid,/search?q=meeting+notes,browser-chro,benign,clean
1172.6,192.0.2.21,198.51.100.11,443,tcp,http,wiki.example,wiki.example,/assets/app.css,browser-chro,benign,clean
1179.7,192.0.2.21,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
1183.2,192.0.2.23,198.51.100.11,443,tcp,http,intranet.example,intranet.example,/,browser-chro,benign,clean
1201.2,192.0.2.26,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
1224.8,192.0.2.22,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
1241.0,192.0.2.17,198.51.100.13,443,tcp,http,intranet.example,intranet.example,/search?q=meeting+notes,browser-chro,benign,clean
1283.8,192.0.2.30,198.51.100.12,443,tcp,http,intranet.example,intranet.example,/search?q=meeting+notes,browser-chro,benign,clean
1301.8,192.0.2.21,198.51.100.13,443,tcp,http,mail.example,mail.example,/assets/app.css,browser-chro,benign,clean
1325.2,192.0.2.26,198.51.100.12,443,tcp,http,news.invalid,news.invalid,/,browser-chro,benign,clean
1334.5,192.0.2.22,198.51.100.11,443,tcp,http,docs.example,docs.example,/,browser-chro,benign,clean
1335.0,192.0.2.23,198.51.100.12,443,tcp,http,search.example,search.example,/index.html,browser-chro,benign,clean
1351.8,192.0.2.16,198.51.100.10,443,tcp,http,mail.example,mail.example,/,browser-chro,benign,clean
1435.9,192.0.2.17,198.51.100.11,443,tcp,http,wiki.example,wiki.example,/index.html,browser-chro,benign,clean
1445.2,192.0.2.28,198.51.100.10,443,tcp,http,wiki.example,wiki.example,/search?q=meeting+notes,browser-chro,benign,clean
1470.4,192.0.2.26,198.51.100.12,443,tcp,http,wiki.example,wiki.example,/index.html,browser-chro,benign,clean
1530.5,192.0.2.21,198.51.100.11,443,tcp,http,news.invalid,news.invalid,/index.html,browser-chro,benign,clean
1543.1,192.0.2.16,198.51.100.10,443,tcp,http,mail.example,mail.example,/assets/app.css,browser-chro,benign,clean
1593.5,192.0.2.30,198.51.100.13,443,tcp,http,docs.example,docs.example,/index.html,browser-chro,benign,clean
1623.3,192.0.2.23,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
1680.7,192.0.2.22,198.51.100.11,443,tcp,http,mail.example,mail.example,/,browser-chro,benign,clean
1685.3,192.0.2.30,198.51.100.12,443,tcp,http,search.example,search.example,/search?q=meeting+notes,browser-chro,benign,clean
1689.9,192.0.2.21,198.51.100.11,443,tcp,http,news.invalid,news.invalid,/index.html,browser-chro,benign,clean
1737.2,192.0.2.23,198.51.100.13,443,tcp,http,docs.example,docs.example,/index.html,browser-chro,benign,clean
1737.8,192.0.2.26,198.51.100.11,443,tcp,http,docs.example,docs.example,/index.html,browser-chro,benign,clean
1739.6,192.0.2.28,198.51.100.13,443,tcp,http,docs.example,docs.example,/assets/app.css,browser-chro,benign,clean
1743.0,192.0.2.28,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
1745.2,192.0.2.16,198.51.100.12,443,tcp,http,docs.example,docs.example,/search?q=meeting+notes,browser-chro,benign,clean
1747.2,192.0.2.21,198.51.100.11,443,tcp,http,portal.example,portal.example,/api/v1/me,browser-chro,benign,clean
1763.5,192.0.2.16,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
1865.2,192.0.2.17,198.51.100.12,443,tcp,http,search.example,search.example,/api/v1/me,browser-chro,benign,clean
1877.5,192.0.2.30,198.51.100.11,443,tcp,http,mail.example,mail.example,/api/v1/me,browser-chro,benign,clean
1925.4,192.0.2.30,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
1932.0,192.0.2.28,198.51.100.12,443,tcp,http,docs.example,docs.example,/assets/app.css,browser-chro,benign,clean
1935.1,192.0.2.22,198.51.100.10,443,tcp,http,wiki.example,wiki.example,/assets/app.css,browser-chro,benign,clean
1954.9,192.0.2.17,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
1966.4,192.0.2.17,198.51.100.11,443,tcp,http,search.example,search.example,/api/v1/me,browser-chro,benign,clean
1978.6,192.0.2.23,198.51.100.12,443,tcp,http,intranet.example,intranet.example,/,browser-chro,benign,clean
2014.6,192.0.2.17,198.51.100.11,443,tcp,http,portal.example,portal.example,/,browser-chro,benign,clean
2017.1,192.0.2.26,198.51.100.10,443,tcp,http,mail.example,mail.example,/search?q=meeting+notes,browser-chro,benign,clean
2027.8,192.0.2.16,198.51.100.12,443,tcp,http,portal.example,portal.example,/index.html,browser-chro,benign,clean
2083.3,192.0.2.30,198.51.100.13,443,tcp,http,portal.example,portal.example,/assets/app.css,browser-chro,benign,clean
2099.9,192.0.2.21,198.51.100.13,443,tcp,http,wiki.example,wiki.example,/api/v1/me,browser-chro,benign,clean
2119.2,192.0.2.23,198.51.100.10,443,tcp,http,intranet.example,intranet.example,/,browser-chro,benign,clean
2157.4,192.0.2.28,198.51.100.11,443,tcp,http,intranet.example,intranet.example,/index.html,browser-chro,benign,clean
2184.8,192.0.2.22,198.51.100.12,443,tcp,http,news.invalid,news.invalid,/assets/app.css,browser-chro,benign,clean
2197.5,192.0.2.26,198.51.100.13,443,tcp,http,mail.example,mail.example,/search?q=meeting+notes,browser-chro,benign,clean
2203.7,192.0.2.21,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
2209.2,192.0.2.30,198.51.100.12,443,tcp,http,news.invalid,news.invalid,/,browser-chro,benign,clean
2225.2,192.0.2.26,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
2248.8,192.0.2.22,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
2273.5,192.0.2.21,198.51.100.10,443,tcp,http,mail.example,mail.example,/,browser-chro,benign,clean
2351.3,192.0.2.28,198.51.100.10,443,tcp,http,search.example,search.example,/api/v1/me,browser-chro,benign,clean
2360.3,192.0.2.17,198.51.100.10,443,tcp,http,mail.example,mail.example,/api/v1/me,browser-chro,benign,clean
2366.8,192.0.2.16,198.51.100.10,443,tcp,http,mail.example,mail.example,/api/v1/me,browser-chro,benign,clean
2381.6,192.0.2.22,198.51.100.13,443,tcp,http,search.example,search.example,/,browser-chro,benign,clean
2393.1,192.0.2.30,198.51.100.12,443,tcp,http,mail.example,mail.example,/index.html,browser-chro,benign,clean
2421.7,192.0.2.30,198.51.100.12,443,tcp,http,intranet.example,intranet.example,/search?q=meeting+notes,browser-chro,benign,clean
2453.7,192.0.2.23,198.51.100.10,443,tcp,http,intranet.example,intranet.example,/search?q=meeting+notes,browser-chro,benign,clean
2463.7,192.0.2.23,198.51.100.13,443,tcp,http,search.example,search.example,/assets/app.css,browser-chro,benign,clean
2475.5,192.0.2.26,198.51.100.13,443,tcp,http,intranet.example,intranet.example,/assets/app.css,browser-chro,benign,clean
2513.6,192.0.2.16,198.51.100.13,443,tcp,http,portal.example,portal.example,/api/v1/me,browser-chro,benign,clean
2519.9,192.0.2.21,198.51.100.12,443,tcp,http,news.invalid,news.invalid,/,browser-chro,benign,clean
2584.4,192.0.2.17,198.51.100.10,443,tcp,http,search.example,search.example,/assets/app.css,browser-chro,benign,clean
2591.8,192.0.2.26,198.51.100.10,443,tcp,http,search.example,search.example,/assets/app.css,browser-chro,benign,clean
2603.8,192.0.2.22,198.51.100.11,443,tcp,http,intranet.example,intranet.example,/assets/app.css,browser-chro,benign,clean
2647.3,192.0.2.23,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
2655.9,192.0.2.28,198.51.100.11,443,tcp,http,wiki.example,wiki.example,/assets/app.css,browser-chro,benign,clean
2678.2,192.0.2.16,198.51.100.13,443,tcp,http,search.example,search.example,/search?q=meeting+notes,browser-chro,benign,clean
2679.9,192.0.2.23,198.51.100.13,443,tcp,http,portal.example,portal.example,/assets/app.css,browser-chro,benign,clean
2710.7,192.0.2.30,198.51.100.10,443,tcp,http,news.invalid,news.invalid,/assets/app.css,browser-chro,benign,clean
2746.1,192.0.2.17,198.51.100.12,443,tcp,http,news.invalid,news.invalid,/search?q=meeting+notes,browser-chro,benign,clean
2750.6,192.0.2.26,198.51.100.12,443,tcp,http,mail.example,mail.example,/,browser-chro,benign,clean
2767.0,192.0.2.28,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
2767.4,192.0.2.21,198.51.100.12,443,tcp,http,portal.example,portal.example,/,browser-chro,benign,clean
2787.5,192.0.2.16,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
2921.2,192.0.2.16,198.51.100.10,443,tcp,http,portal.example,portal.example,/search?q=meeting+notes,browser-chro,benign,clean
2935.3,192.0.2.23,198.51.100.10,443,tcp,http,docs.example,docs.example,/api/v1/me,browser-chro,benign,clean
2946.7,192.0.2.21,198.51.100.10,443,tcp,http,mail.example,mail.example,/index.html,browser-chro,benign,clean
2949.4,192.0.2.30,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
2963.8,192.0.2.22,198.51.100.12,443,tcp,http,portal.example,portal.example,/,browser-chro,benign,clean
2978.9,192.0.2.17,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
2988.8,192.0.2.28,198.51.100.11,443,tcp,http,intranet.example,intranet.example,/index.html,browser-chro,benign,clean
2999.1,192.0.2.17,198.51.100.11,443,tcp,http,docs.example,docs.example,/api/v1/me,browser-chro,benign,clean
3010.4,192.0.2.26,198.51.100.11,443,tcp,http,portal.example,portal.example,/assets/app.css,browser-chro,benign,clean
3018.2,192.0.2.30,198.51.100.11,443,tcp,http,news.invalid,news.invalid,/api/v1/me,browser-chro,benign,clean
3145.2,192.0.2.16,198.51.100.10,443,tcp,http,docs.example,docs.example,/api/v1/me,browser-chro,benign,clean
3164.5,192.0.2.22,198.51.100.11,443,tcp,http,docs.example,docs.example,/search?q=meeting+notes,browser-chro,benign,clean
3175.2,192.0.2.21,198.51.100.11,443,tcp,http,wiki.example,wiki.example,/search?q=meeting+notes,browser-chro,benign,clean
3184.7,192.0.2.28,198.51.100.12,443,tcp,http,docs.example,docs.example,/index.html,browser-chro,benign,clean
3227.7,192.0.2.21,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
3238.8,192.0.2.30,198.51.100.12,443,tcp,http,docs.example,docs.example,/index.html,browser-chro,benign,clean
3249.2,192.0.2.26,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
3257.9,192.0.2.17,198.51.100.11,443,tcp,http,search.example,search.example,/api/v1/me,browser-chro,benign,clean
3260.4,192.0.2.26,198.51.100.10,443,tcp,http,docs.example,docs.example,/,browser-chro,benign,clean
3272.8,192.0.2.22,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
3302.9,192.0.2.23,198.51.100.12,443,tcp,http,news.invalid,news.invalid,/index.html,browser-chro,benign,clean
3342.4,192.0.2.22,198.51.100.13,443,tcp,http,wiki.example,wiki.example,/,browser-chro,benign,clean
3366.6,192.0.2.28,198.51.100.13,443,tcp,http,wiki.example,wiki.example,/,browser-chro,benign,clean
3377.0,192.0.2.21,198.51.100.11,443,tcp,http,mail.example,mail.example,/index.html,browser-chro,benign,clean
3462.0,192.0.2.16,198.51.100.10,443,tcp,http,intranet.example,intranet.example,/search?q=meeting+notes,browser-chro,benign,clean
3484.0,192.0.2.28,198.51.100.12,443,tcp,http,docs.example,docs.example,/,browser-chro,benign,clean
3506.5,192.0.2.30,198.51.100.13,443,tcp,http,mail.example,mail.example,/search?q=meeting+notes,browser-chro,benign,clean
3519.0,192.0.2.26,198.51.100.13,443,tcp,http,docs.example,docs.example,/,browser-chro,benign,clean
3529.8,192.0.2.23,198.51.100.13,443,tcp,http,intranet.example,intranet.example,/api/v1/me,browser-chro,benign,clean
3568.9,192.0.2.22,198.51.100.11,443,tcp,http,news.invalid,news.invalid,/search?q=meeting+notes,browser-chro,benign,clean
3600.3,192.0.2.17,198.51.100.13,443,tcp,http,portal.example,portal.example,/index.html,browser-chro,benign,clean
3671.3,192.0.2.23,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
3684.4,192.0.2.30,198.51.100.12,443,tcp,http,mail.example,mail.example,/search?q=meeting+notes,browser-chro,benign,clean
3716.6,192.0.2.16,198.51.100.11,443,tcp,http,docs.example,docs.example,/assets/app.css,browser-chro,benign,clean
3748.7,192.0.2.21,198.51.100.13,443,tcp,http,portal.example,portal.example,/index.html,browser-chro,benign,clean
3761.3,192.0.2.28,198.51.100.12,443,tcp,http,portal.example,portal.example,/index.html,browser-chro,benign,clean
3772.0,192.0.2.26,198.51.100.12,443,tcp,http,search.example,search.example,/index.html,browser-chro,benign,clean
3791.0,192.0.2.28,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
3811.5,192.0.2.16,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
3828.3,192.0.2.22,198.51.100.10,443,tcp,http,news.invalid,news.invalid,/assets/app.css,browser-chro,benign,clean
3919.5,192.0.2.17,198.51.100.11,443,tcp,http,search.example,search.example,/index.html,browser-chro,benign,clean
3931.9,192.0.2.23,198.51.100.12,443,tcp,http,portal.example,portal.example,/index.html,browser-chro,benign,clean
3940.7,192.0.2.16,198.51.100.12,443,tcp,http,portal.example,portal.example,/assets/app.css,browser-chro,benign,clean
3953.8,192.0.2.30,198.51.100.13,443,tcp,http,mail.example,mail.example,/api/v1/me,browser-chro,benign,clean
3973.4,192.0.2.30,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
3990.4,192.0.2.21,198.51.100.10,443,tcp,http,wiki.example,wiki.example,/,browser-chro,benign,clean
4002.9,192.0.2.17,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
4071.0,192.0.2.28,198.51.100.11,443,tcp,http,portal.example,portal.example,/index.html,browser-chro,benign,clean
4102.5,192.0.2.30,198.51.100.10,443,tcp,http,portal.example,portal.example,/search?q=meeting+notes,browser-chro,benign,clean
4136.1,192.0.2.17,198.51.100.12,443,tcp,http,news.invalid,news.invalid,/index.html,browser-chro,benign,clean
4146.1,192.0.2.22,198.51.100.10,443,tcp,http,wiki.example,wiki.example,/,browser-chro,benign,clean
4156.2,192.0.2.21,198.51.100.11,443,tcp,http,docs.example,docs.example,/search?q=meeting+notes,browser-chro,benign,clean
4163.7,192.0.2.26,198.51.100.10,443,tcp,http,search.example,search.example,/api/v1/me,browser-chro,benign,clean
4174.1,192.0.2.23,198.51.100.12,443,tcp,http,wiki.example,wiki.example,/assets/app.css,browser-chro,benign,clean
4221.8,192.0.2.16,198.51.100.12,443,tcp,http,search.example,search.example,/api/v1/me,browser-chro,benign,clean
4251.7,192.0.2.21,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
4254.6,192.0.2.30,198.51.100.13,443,tcp,http,mail.example,mail.example,/search?q=meeting+notes,browser-chro,benign,clean
4266.9,192.0.2.28,198.51.100.12,443,tcp,http,search.example,search.example,/index.html,browser-chro,benign,clean
4273.2,192.0.2.26,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
4296.8,192.0.2.22,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
4309.8,192.0.2.28,198.51.100.11,443,tcp,http,mail.example,mail.example,/,browser-chro,benign,clean
4384.7,192.0.2.26,198.51.100.13,443,tcp,http,portal.example,portal.example,/api/v1/me,browser-chro,benign,clean
4424.9,192.0.2.21,198.51.100.12,443,tcp,http,search.example,search.example,/search?q=meeting+notes,browser-chro,benign,clean
4429.0,192.0.2.16,198.51.100.10,443,tcp,http,docs.example,docs.example,/api/v1/me,browser-chro,benign,clean
4449.4,192.0.2.17,198.51.100.13,443,tcp,http,wiki.example,wiki.example,/,browser-chro,benign,clean
4456.2,192.0.2.23,198.51.100.10,443,tcp,http,mail.example,mail.example,/search?q=meeting+notes,browser-chro,benign,clean
4458.2,192.0.2.30,198.51.100.11,443,tcp,http,docs.example,docs.example,/api/v1/me,browser-chro,benign,clean
4540.4,192.0.2.22,198.51.100.12,443,tcp,http,docs.example,docs.example,/api/v1/me,browser-chro,benign,clean
4542.3,192.0.2.16,198.51.100.10,443,tcp,http,portal.example,portal.example,/assets/app.css,browser-chro,benign,clean
4553.1,192.0.2.26,198.51.100.10,443,tcp,http,docs.example,docs.example,/index.html,browser-chro,benign,clean
4566.3,192.0.2.23,198.51.100.11,443,tcp,http,search.example,search.example,/assets/app.css,browser-chro,benign,clean
4653.2,192.0.2.28,198.51.100.11,443,tcp,http,wiki.example,wiki.example,/api/v1/me,browser-chro,benign,clean
4676.2,192.0.2.21,198.51.100.12,443,tcp,http,portal.example,portal.example,/index.html,browser-chro,benign,clean
4695.3,192.0.2.23,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
4748.8,192.0.2.16,198.51.100.10,443,tcp,http,docs.example,docs.example,/api/v1/me,browser-chro,benign,clean
4777.5,192.0.2.17,198.51.100.13,443,tcp,http,wiki.example,wiki.example,/,browser-chro,benign,clean
4782.0,192.0.2.30,198.51.100.13,443,tcp,http,search.example,search.example,/index.html,browser-chro,benign,clean
4789.2,192.0.2.21,198.51.100.13,443,tcp,http,wiki.example,wiki.example,/search?q=meeting+notes,browser-chro,benign,clean
4792.7,192.0.2.26,198.51.100.11,443,tcp,http,docs.example,docs.example,/api/v1/me,browser-chro,benign,clean
4815.0,192.0.2.28,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
4819.1,192.0.2.22,198.51.100.12,443,tcp,http,intranet.example,intranet.example,/search?q=meeting+notes,browser-chro,benign,clean
4835.5,192.0.2.16,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
4848.5,192.0.2.23,198.51.100.11,443,tcp,http,news.invalid,news.invalid,/api/v1/me,browser-chro,benign,clean
4852.2,192.0.2.28,198.51.100.12,443,tcp,http,wiki.example,wiki.example,/assets/app.css,browser-chro,benign,clean
4970.5,192.0.2.30,198.51.100.11,443,tcp,http,news.invalid,news.invalid,/,browser-chro,benign,clean
4980.1,192.0.2.26,198.51.100.13,443,tcp,http,mail.example,mail.example,/api/v1/me,browser-chro,benign,clean
4997.4,192.0.2.30,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
5026.9,192.0.2.17,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
5045.8,192.0.2.16,198.51.100.10,443,tcp,http,mail.example,mail.example,/assets/app.css,browser-chro,benign,clean
5084.6,192.0.2.17,198.51.100.11,443,tcp,http,intranet.example,intranet.example,/search?q=meeting+notes,browser-chro,benign,clean
5136.5,192.0.2.21,198.51.100.13,443,tcp,http,docs.example,docs.example,/assets/app.css,browser-chro,benign,clean
5147.2,192.0.2.23,198.51.100.12,443,tcp,http,portal.example,portal.example,/search?q=meeting+notes,browser-chro,benign,clean
5158.3,192.0.2.22,198.51.100.12,443,tcp,http,docs.example,docs.example,/search?q=meeting+notes,browser-chro,benign,clean
5159.8,192.0.2.30,198.51.100.10,443,tcp,http,intranet.example,intranet.example,/,browser-chro,benign,clean
5182.5,192.0.2.28,198.51.100.10,443,tcp,http,intranet.example,intranet.example,/assets/app.css,browser-chro,benign,clean
5275.7,192.0.2.21,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
5285.4,192.0.2.26,198.51.100.10,443,tcp,http,docs.example,docs.example,/index.html,browser-chro,benign,clean
5287.7,192.0.2.22,198.51.100.11,443,tcp,http,search.example,search.example,/,browser-chro,benign,clean
5297.2,192.0.2.26,198.51.100.53,123,udp,ntp,-,time.example,/,-,ntp,clean
5320.8,192.0.2.22,198.51.100.53,123,udp,ntp,-,ntp.example,/,-,ntp,clean
5323.7,192.0.2.23,198.51.100.10,443,tcp,http,portal.example,portal.example,/search?q=meeting+notes,browser-chro,benign,clean
5325.7,192.0.2.16,198.51.100.12,443,tcp,http,docs.example,docs.example,/search?q=meeting+notes,browser-chro,benign,clean
5373.6,192.0.2.21,198.51.100.10,443,tcp,http,mail.example,mail.example,/,browser-chro,benign,clean
5398.5,192.0.2.17,198.51.100.13,443,tcp,http,mail.example,mail.example,/assets/app.css,browser-chro,benign,clean
5439.0,192.0.2.30,198.51.100.13,443,tcp,http,search.example,search.example,/,browser-chro,benign,clean
5497.7,192.0.2.28,198.51.100.13,443,tcp,http,intranet.example,intranet.example,/assets/app.css,browser-chro,benign,clean
5507.4,192.0.2.17,198.51.100.11,443,tcp,http,intranet.example,intranet.example,/,browser-chro,benign,clean
5540.9,192.0.2.22,198.51.100.12,443,tcp,http,news.invalid,news.invalid,/,browser-chro,benign,clean
